package_path,original_path,size_bytes,sha256,modified_utc,category,paper_sections,run_id,status,redistributable,notes
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/denominator_crossing_map.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\denominator_crossing_map.svg,829927,af94bf40bf9ef831e6137e8e08bfaaabb54306bc226e92caa10709c6d9607dd0,2026-08-05T21:00:40.707063+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/eliminated_A_by_discharge.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\eliminated_A_by_discharge.pdf,18996,1a0df37c73841dde1bd4f07b015a320e47d157bdacff6be28dc33d0633e4bfcf,2026-08-05T21:00:37.491184+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/eliminated_A_by_discharge.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\eliminated_A_by_discharge.png,128781,2eff703953ee89cc315e1f4123abb80448618173dc881969b2144437161edf04,2026-08-05T21:00:37.743709+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/eliminated_A_by_discharge.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\eliminated_A_by_discharge.svg,69540,2634222e3af8b4ae5ff1630f8a1c008a2eab7b9b49628925b96489d4b360acb2,2026-08-05T21:00:37.606881+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/eliminated_A_distribution.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\eliminated_A_distribution.pdf,26200,db6bab4fe3b7ed7147167afc9c901a1114353c6ab0085c5ccdb2c6c09e7d5701,2026-08-05T21:00:36.761632+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/eliminated_A_distribution.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\eliminated_A_distribution.png,62160,939ac6c4cb126db570ed99e8a5a93d52cd4e9afe73165237c35c0d8d81a76d5c,2026-08-05T21:00:37.160566+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/eliminated_A_distribution.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\eliminated_A_distribution.svg,147629,269aa4ad233a8ce3956a243707d5e316ede22fb232611ce52fab374c082118fc,2026-08-05T21:00:36.941168+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/exact_coordinate_reproduction.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\exact_coordinate_reproduction.pdf,18624,943ece24504719aa7193beb9b51fb3c005aaae6e4b1ad93f4f5319fb6ba3a77a,2026-08-05T21:00:35.717196+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/exact_coordinate_reproduction.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\exact_coordinate_reproduction.png,48209,1ea2e1c643f67e5cd10ff458cbefcc654aaa47daf160735d6727b5d2cfc44bac,2026-08-05T21:00:35.949550+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/exact_coordinate_reproduction.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\exact_coordinate_reproduction.svg,90485,24f2c6340ed89fe8b9ac7fc0f3acf1d1f82633b4afe86cbc509af96a10a839ea,2026-08-05T21:00:35.806992+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/explicit_coverage_error_curve.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\explicit_coverage_error_curve.pdf,14767,17e954c3952d5350c97e74157869b0bf5b5db94e76d3b9b84686189c534cc02d,2026-08-05T21:00:39.873202+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/explicit_coverage_error_curve.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\explicit_coverage_error_curve.png,43621,3835a082645a06343b9b0b7b67424d91c396228d8d0fb9836797bf207914790f,2026-08-05T21:00:40.006417+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/explicit_coverage_error_curve.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\explicit_coverage_error_curve.svg,31177,43c0d693cd20c591ffa0899b9e2ae352abc292493769256e56cecbc2a36fa45e,2026-08-05T21:00:39.932126+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/explicit_error_amplification.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\explicit_error_amplification.pdf,840571,cfae6f748060a019d8d6304d4bb978764d71176603ca599ddc37dece58485a56,2026-08-05T21:00:38.574472+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/explicit_error_amplification.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\explicit_error_amplification.png,204410,530a86c0551007fab65415a3009d4332eabd3056992be7f9d1629e9b686d3ac9,2026-08-05T21:00:39.518696+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/explicit_error_amplification.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\explicit_error_amplification.svg,9322645,d6a25a9f3b38c78e005326e210d7541f1e9988cc3a53e1ece5ccd2cdd000d3c7,2026-08-05T21:00:39.301960+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/figure_manifest.csv,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\figure_manifest.csv,5164,04f947a1a60b89784dba3b1e2ae0088b3ff2eca9d5f206c4f0e449ad557278d7,2026-08-05T21:00:42.627449+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/local_degeneracy_classification.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\local_degeneracy_classification.pdf,23267,b220552d732bbfe7c6b2d5671960500d65684f0fea1f7b72d35c53612b7220b6,2026-08-05T21:00:41.994008+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/local_degeneracy_classification.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\local_degeneracy_classification.png,73813,0d70a04cd6fdd81c6137bc7f64388e92b4c548c0939184c3ba667914410003b0,2026-08-05T21:00:42.112319+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/local_degeneracy_classification.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\local_degeneracy_classification.svg,76144,dd06f414dd2642b23259a89c39ea3dd15da59e5826ff89ac0c389c8422ec58b0,2026-08-05T21:00:42.044531+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/primitive_denominator_distributions.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\primitive_denominator_distributions.pdf,15339,1a254a9ec855bafbd8863a373a0a91e40af9072e3f531b0fb3dcf502809b5c00,2026-08-05T21:00:36.247792+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/primitive_denominator_distributions.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\primitive_denominator_distributions.png,52045,7234d755188b724f441812ef5a3aeab41848fee496b0687b444664c48041d351,2026-08-05T21:00:36.347909+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/primitive_denominator_distributions.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\primitive_denominator_distributions.svg,38929,4eab40fc4c7b7bb5cb3e1a2338c1a9a5362c3ca50cc9a541b059b8ae7a1ba3ef,2026-08-05T21:00:36.289655+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/shift_sensitivity_frozen_model.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\shift_sensitivity_frozen_model.pdf,16515,02f955fb03d6771e94ff8f92b8b5a7a7091b18136ca9f36da8048ea5489320e7,2026-08-05T21:00:41.141595+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/shift_sensitivity_frozen_model.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\shift_sensitivity_frozen_model.png,76198,e4562a43ed2f37ce618c5dd0c2b146ea2d9e7781fd1f2abf3db3b839194686d8,2026-08-05T21:00:41.368769+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/shift_sensitivity_frozen_model.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\shift_sensitivity_frozen_model.svg,43899,d5f82216c7c846ef79594f4c9cad72147c7a3a6447760f71bba80b07e1b3b9dc,2026-08-05T21:00:41.249166+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/shift_sensitivity_refit.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\shift_sensitivity_refit.pdf,14418,b3ebfa10454b99525f7c2b8249529a498f09d397ab2be481250fb083b655308b,2026-08-05T21:00:41.602567+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/shift_sensitivity_refit.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\shift_sensitivity_refit.png,59054,3f82e03dc37775cf5787da00cfb3bf7f4596fbe3a8232ebb989a374ca30845b7,2026-08-05T21:00:41.722789+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/shift_sensitivity_refit.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\shift_sensitivity_refit.svg,31376,9e7b7b1c0caf0495ce03821a692c0fce5251aab5a71e0c6b87ab9404ee957511,2026-08-05T21:00:41.649213+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/target_feedback_decomposition.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\target_feedback_decomposition.pdf,15713,561bd571a64d0b5cf704dc95cc37143aa69b6cfe55589dbcbb8374f5a5ad9b12,2026-08-05T21:00:40.244546+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/target_feedback_decomposition.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\target_feedback_decomposition.png,51881,ab949c9ab73ec79a5fd85b8ef09cd47131ab19247f824e6488a58a327a9afeb8,2026-08-05T21:00:40.335046+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/target_feedback_decomposition.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\target_feedback_decomposition.svg,36649,ac2feb591857addddf007f94220b8635c499ed8a8f99fab491831c5f9fccbbd2,2026-08-05T21:00:40.276359+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/time_unit_consistency.pdf,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\time_unit_consistency.pdf,13116,f104338519a31fe2601dde0a414ffeb9188aeaf9f1226ac3748611bb572c8335,2026-08-05T21:00:42.441415+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/time_unit_consistency.png,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\time_unit_consistency.png,32863,23bdfdc59a76e7fa10b343439d1d170cfd5f45cd8f4145f4731b46f47960636a,2026-08-05T21:00:42.597064+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/figures/time_unit_consistency.svg,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\figures\time_unit_consistency.svg,26903,5e1b74af5204854bed74448f9d94d3b148f22c819ff74cadc65cb8089aefb808,2026-08-05T21:00:42.511758+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/generate_implicit_conditioning_figures.py,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\generate_implicit_conditioning_figures.py,8008,ab3910a21a15508553331827b2570f54665bff248fa8818cbeafd8bf829fce55,2026-08-14T16:10:08.204718+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/implicit_elimination_utils.py,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\implicit_elimination_utils.py,7667,d831cc2f0e9d65db2a03018860c5553a88d4c3e8a00492a3c18b8c2f6ec9c5fe,2026-08-14T16:10:08.178774+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/latex/S7_8_implicit_conditioning_figure_captions.tex,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\latex\S7_8_implicit_conditioning_figure_captions.tex,539,8443b07f17059038b553672b9b3483b7443f0d8f67702a09bf31d261d3dedfe3,2026-08-05T21:01:43.666631+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/latex/S7_8_implicit_conditioning_tables.tex,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\latex\S7_8_implicit_conditioning_tables.tex,413,7185a79f180d2fa807895f7d740502602e2063784901034e0b97e10fce8f0219,2026-08-05T21:01:43.665761+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/latex/S7_8_implicit_elimination_and_denominator_conditioning.tex,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\latex\S7_8_implicit_elimination_and_denominator_conditioning.tex,2796,be3a338d028b9d2ef71494c636ad44a2775ecb00c868538eb243529e66f95922,2026-08-05T21:01:43.665761+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
04_DIII_D_DESCRIPTIVE/D3D-SIR-62-ALIGNED-V1/implicit_elimination_audit/outputs/denominator_policy_sensitivity_summary.json,D:\sir-web\Paper Examples\Relational Coordinates for Multimodal Plasma Observations\Implicit_elimination_and_denominator_conditioning\outputs\denominator_policy_sensitivity_summary.json,1330,3619ce6ef13dd70686fc290a46c76f7a7ec28176717d3f097c736d250e4bb968,2026-08-05T20:58:30.996514+00:00,qdesc,Supplement S7.6,D3D-SIR-62-IMPLICIT-CLOSURE-CONDITIONING-V1,CANONICAL,yes,"Implicit elimination and denominator conditioning: eliminated A summary, elimination identity validation, shift recovery, explicit-closure conditioning, target Jacobian validation, time-unit audit."
