dependency_group_id,linear_context,aggregate_coordinate,component_coordinates,n_members,exact_relation,evidence_class,all_members_admissible,n_inadmissible_members,inadmissible_members,status,vacuous_reason
DEP_RATIO_fs05da,"RATIO(pinj_i,fs05da)","RATIO(pinj,fs05da)","RATIO(pinj_15l,fs05da)|RATIO(pinj_15r,fs05da)|RATIO(pinj_21l,fs05da)|RATIO(pinj_21r,fs05da)|RATIO(pinj_30l,fs05da)|RATIO(pinj_30r,fs05da)|RATIO(pinj_33l,fs05da)|RATIO(pinj_33r,fs05da)",9,"RATIO(pinj,fs05da) = sum_i RATIO(pinj_i,fs05da)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,fs05da)|RATIO(pinj_15l,fs05da)|RATIO(pinj_15r,fs05da)|RATIO(pinj_21l,fs05da)|RATIO(pinj_21r,fs05da)|RATIO(pinj_30l,fs05da)|RATIO(pinj_30r,fs05da)|RATIO(pinj_33l,fs05da)|RATIO(pinj_33r,fs05da)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_gasa,"RATIO(pinj_i,gasa)","RATIO(pinj,gasa)","RATIO(pinj_15l,gasa)|RATIO(pinj_15r,gasa)|RATIO(pinj_21l,gasa)|RATIO(pinj_21r,gasa)|RATIO(pinj_30l,gasa)|RATIO(pinj_30r,gasa)|RATIO(pinj_33l,gasa)|RATIO(pinj_33r,gasa)",9,"RATIO(pinj,gasa) = sum_i RATIO(pinj_i,gasa)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,gasa)|RATIO(pinj_15l,gasa)|RATIO(pinj_15r,gasa)|RATIO(pinj_21l,gasa)|RATIO(pinj_21r,gasa)|RATIO(pinj_30l,gasa)|RATIO(pinj_30r,gasa)|RATIO(pinj_33l,gasa)|RATIO(pinj_33r,gasa)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_gasb,"RATIO(pinj_i,gasb)","RATIO(pinj,gasb)","RATIO(pinj_15l,gasb)|RATIO(pinj_15r,gasb)|RATIO(pinj_21l,gasb)|RATIO(pinj_21r,gasb)|RATIO(pinj_30l,gasb)|RATIO(pinj_30r,gasb)|RATIO(pinj_33l,gasb)|RATIO(pinj_33r,gasb)",9,"RATIO(pinj,gasb) = sum_i RATIO(pinj_i,gasb)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,gasb)|RATIO(pinj_15l,gasb)|RATIO(pinj_15r,gasb)|RATIO(pinj_21l,gasb)|RATIO(pinj_21r,gasb)|RATIO(pinj_30l,gasb)|RATIO(pinj_30r,gasb)|RATIO(pinj_33l,gasb)|RATIO(pinj_33r,gasb)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_gasc,"RATIO(pinj_i,gasc)","RATIO(pinj,gasc)","RATIO(pinj_15l,gasc)|RATIO(pinj_15r,gasc)|RATIO(pinj_21l,gasc)|RATIO(pinj_21r,gasc)|RATIO(pinj_30l,gasc)|RATIO(pinj_30r,gasc)|RATIO(pinj_33l,gasc)|RATIO(pinj_33r,gasc)",9,"RATIO(pinj,gasc) = sum_i RATIO(pinj_i,gasc)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,gasc)|RATIO(pinj_15l,gasc)|RATIO(pinj_15r,gasc)|RATIO(pinj_21l,gasc)|RATIO(pinj_21r,gasc)|RATIO(pinj_30l,gasc)|RATIO(pinj_30r,gasc)|RATIO(pinj_33l,gasc)|RATIO(pinj_33r,gasc)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_gasd,"RATIO(pinj_i,gasd)","RATIO(pinj,gasd)","RATIO(pinj_15l,gasd)|RATIO(pinj_15r,gasd)|RATIO(pinj_21l,gasd)|RATIO(pinj_21r,gasd)|RATIO(pinj_30l,gasd)|RATIO(pinj_30r,gasd)|RATIO(pinj_33l,gasd)|RATIO(pinj_33r,gasd)",9,"RATIO(pinj,gasd) = sum_i RATIO(pinj_i,gasd)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,gasd)|RATIO(pinj_15l,gasd)|RATIO(pinj_15r,gasd)|RATIO(pinj_21l,gasd)|RATIO(pinj_21r,gasd)|RATIO(pinj_30l,gasd)|RATIO(pinj_30r,gasd)|RATIO(pinj_33l,gasd)|RATIO(pinj_33r,gasd)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_tinj,"RATIO(pinj_i,tinj)","RATIO(pinj,tinj)","RATIO(pinj_15l,tinj)|RATIO(pinj_15r,tinj)|RATIO(pinj_21l,tinj)|RATIO(pinj_21r,tinj)|RATIO(pinj_30l,tinj)|RATIO(pinj_30r,tinj)|RATIO(pinj_33l,tinj)|RATIO(pinj_33r,tinj)",9,"RATIO(pinj,tinj) = sum_i RATIO(pinj_i,tinj)",LOCAL_DOCUMENTED,False,9,"RATIO(pinj,tinj)|RATIO(pinj_15l,tinj)|RATIO(pinj_15r,tinj)|RATIO(pinj_21l,tinj)|RATIO(pinj_21r,tinj)|RATIO(pinj_30l,tinj)|RATIO(pinj_30r,tinj)|RATIO(pinj_33l,tinj)|RATIO(pinj_33r,tinj)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece1,"RATIO(pinj_i,ece1)","RATIO(pinj,ece1)","RATIO(pinj_15l,ece1)|RATIO(pinj_15r,ece1)|RATIO(pinj_21l,ece1)|RATIO(pinj_21r,ece1)|RATIO(pinj_30l,ece1)|RATIO(pinj_30r,ece1)|RATIO(pinj_33l,ece1)|RATIO(pinj_33r,ece1)",9,"RATIO(pinj,ece1) = sum_i RATIO(pinj_i,ece1)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece1)|RATIO(pinj_21l,ece1)|RATIO(pinj_21r,ece1)|RATIO(pinj_33l,ece1)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece2,"RATIO(pinj_i,ece2)","RATIO(pinj,ece2)","RATIO(pinj_15l,ece2)|RATIO(pinj_15r,ece2)|RATIO(pinj_21l,ece2)|RATIO(pinj_21r,ece2)|RATIO(pinj_30l,ece2)|RATIO(pinj_30r,ece2)|RATIO(pinj_33l,ece2)|RATIO(pinj_33r,ece2)",9,"RATIO(pinj,ece2) = sum_i RATIO(pinj_i,ece2)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece2)|RATIO(pinj_21l,ece2)|RATIO(pinj_21r,ece2)|RATIO(pinj_33l,ece2)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece3,"RATIO(pinj_i,ece3)","RATIO(pinj,ece3)","RATIO(pinj_15l,ece3)|RATIO(pinj_15r,ece3)|RATIO(pinj_21l,ece3)|RATIO(pinj_21r,ece3)|RATIO(pinj_30l,ece3)|RATIO(pinj_30r,ece3)|RATIO(pinj_33l,ece3)|RATIO(pinj_33r,ece3)",9,"RATIO(pinj,ece3) = sum_i RATIO(pinj_i,ece3)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece3)|RATIO(pinj_21l,ece3)|RATIO(pinj_21r,ece3)|RATIO(pinj_33l,ece3)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece4,"RATIO(pinj_i,ece4)","RATIO(pinj,ece4)","RATIO(pinj_15l,ece4)|RATIO(pinj_15r,ece4)|RATIO(pinj_21l,ece4)|RATIO(pinj_21r,ece4)|RATIO(pinj_30l,ece4)|RATIO(pinj_30r,ece4)|RATIO(pinj_33l,ece4)|RATIO(pinj_33r,ece4)",9,"RATIO(pinj,ece4) = sum_i RATIO(pinj_i,ece4)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece4)|RATIO(pinj_21l,ece4)|RATIO(pinj_21r,ece4)|RATIO(pinj_33l,ece4)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece5,"RATIO(pinj_i,ece5)","RATIO(pinj,ece5)","RATIO(pinj_15l,ece5)|RATIO(pinj_15r,ece5)|RATIO(pinj_21l,ece5)|RATIO(pinj_21r,ece5)|RATIO(pinj_30l,ece5)|RATIO(pinj_30r,ece5)|RATIO(pinj_33l,ece5)|RATIO(pinj_33r,ece5)",9,"RATIO(pinj,ece5) = sum_i RATIO(pinj_i,ece5)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece5)|RATIO(pinj_21l,ece5)|RATIO(pinj_21r,ece5)|RATIO(pinj_33l,ece5)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece6,"RATIO(pinj_i,ece6)","RATIO(pinj,ece6)","RATIO(pinj_15l,ece6)|RATIO(pinj_15r,ece6)|RATIO(pinj_21l,ece6)|RATIO(pinj_21r,ece6)|RATIO(pinj_30l,ece6)|RATIO(pinj_30r,ece6)|RATIO(pinj_33l,ece6)|RATIO(pinj_33r,ece6)",9,"RATIO(pinj,ece6) = sum_i RATIO(pinj_i,ece6)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece6)|RATIO(pinj_21l,ece6)|RATIO(pinj_21r,ece6)|RATIO(pinj_33l,ece6)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece7,"RATIO(pinj_i,ece7)","RATIO(pinj,ece7)","RATIO(pinj_15l,ece7)|RATIO(pinj_15r,ece7)|RATIO(pinj_21l,ece7)|RATIO(pinj_21r,ece7)|RATIO(pinj_30l,ece7)|RATIO(pinj_30r,ece7)|RATIO(pinj_33l,ece7)|RATIO(pinj_33r,ece7)",9,"RATIO(pinj,ece7) = sum_i RATIO(pinj_i,ece7)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece7)|RATIO(pinj_21l,ece7)|RATIO(pinj_21r,ece7)|RATIO(pinj_33l,ece7)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece8,"RATIO(pinj_i,ece8)","RATIO(pinj,ece8)","RATIO(pinj_15l,ece8)|RATIO(pinj_15r,ece8)|RATIO(pinj_21l,ece8)|RATIO(pinj_21r,ece8)|RATIO(pinj_30l,ece8)|RATIO(pinj_30r,ece8)|RATIO(pinj_33l,ece8)|RATIO(pinj_33r,ece8)",9,"RATIO(pinj,ece8) = sum_i RATIO(pinj_i,ece8)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece8)|RATIO(pinj_21l,ece8)|RATIO(pinj_21r,ece8)|RATIO(pinj_33l,ece8)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece9,"RATIO(pinj_i,ece9)","RATIO(pinj,ece9)","RATIO(pinj_15l,ece9)|RATIO(pinj_15r,ece9)|RATIO(pinj_21l,ece9)|RATIO(pinj_21r,ece9)|RATIO(pinj_30l,ece9)|RATIO(pinj_30r,ece9)|RATIO(pinj_33l,ece9)|RATIO(pinj_33r,ece9)",9,"RATIO(pinj,ece9) = sum_i RATIO(pinj_i,ece9)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece9)|RATIO(pinj_21l,ece9)|RATIO(pinj_21r,ece9)|RATIO(pinj_33l,ece9)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece10,"RATIO(pinj_i,ece10)","RATIO(pinj,ece10)","RATIO(pinj_15l,ece10)|RATIO(pinj_15r,ece10)|RATIO(pinj_21l,ece10)|RATIO(pinj_21r,ece10)|RATIO(pinj_30l,ece10)|RATIO(pinj_30r,ece10)|RATIO(pinj_33l,ece10)|RATIO(pinj_33r,ece10)",9,"RATIO(pinj,ece10) = sum_i RATIO(pinj_i,ece10)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece10)|RATIO(pinj_21l,ece10)|RATIO(pinj_21r,ece10)|RATIO(pinj_33l,ece10)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece11,"RATIO(pinj_i,ece11)","RATIO(pinj,ece11)","RATIO(pinj_15l,ece11)|RATIO(pinj_15r,ece11)|RATIO(pinj_21l,ece11)|RATIO(pinj_21r,ece11)|RATIO(pinj_30l,ece11)|RATIO(pinj_30r,ece11)|RATIO(pinj_33l,ece11)|RATIO(pinj_33r,ece11)",9,"RATIO(pinj,ece11) = sum_i RATIO(pinj_i,ece11)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece11)|RATIO(pinj_21l,ece11)|RATIO(pinj_21r,ece11)|RATIO(pinj_33l,ece11)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece12,"RATIO(pinj_i,ece12)","RATIO(pinj,ece12)","RATIO(pinj_15l,ece12)|RATIO(pinj_15r,ece12)|RATIO(pinj_21l,ece12)|RATIO(pinj_21r,ece12)|RATIO(pinj_30l,ece12)|RATIO(pinj_30r,ece12)|RATIO(pinj_33l,ece12)|RATIO(pinj_33r,ece12)",9,"RATIO(pinj,ece12) = sum_i RATIO(pinj_i,ece12)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece12)|RATIO(pinj_21l,ece12)|RATIO(pinj_21r,ece12)|RATIO(pinj_33l,ece12)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece13,"RATIO(pinj_i,ece13)","RATIO(pinj,ece13)","RATIO(pinj_15l,ece13)|RATIO(pinj_15r,ece13)|RATIO(pinj_21l,ece13)|RATIO(pinj_21r,ece13)|RATIO(pinj_30l,ece13)|RATIO(pinj_30r,ece13)|RATIO(pinj_33l,ece13)|RATIO(pinj_33r,ece13)",9,"RATIO(pinj,ece13) = sum_i RATIO(pinj_i,ece13)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece13)|RATIO(pinj_21l,ece13)|RATIO(pinj_21r,ece13)|RATIO(pinj_33l,ece13)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece14,"RATIO(pinj_i,ece14)","RATIO(pinj,ece14)","RATIO(pinj_15l,ece14)|RATIO(pinj_15r,ece14)|RATIO(pinj_21l,ece14)|RATIO(pinj_21r,ece14)|RATIO(pinj_30l,ece14)|RATIO(pinj_30r,ece14)|RATIO(pinj_33l,ece14)|RATIO(pinj_33r,ece14)",9,"RATIO(pinj,ece14) = sum_i RATIO(pinj_i,ece14)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece14)|RATIO(pinj_21l,ece14)|RATIO(pinj_21r,ece14)|RATIO(pinj_33l,ece14)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece15,"RATIO(pinj_i,ece15)","RATIO(pinj,ece15)","RATIO(pinj_15l,ece15)|RATIO(pinj_15r,ece15)|RATIO(pinj_21l,ece15)|RATIO(pinj_21r,ece15)|RATIO(pinj_30l,ece15)|RATIO(pinj_30r,ece15)|RATIO(pinj_33l,ece15)|RATIO(pinj_33r,ece15)",9,"RATIO(pinj,ece15) = sum_i RATIO(pinj_i,ece15)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece15)|RATIO(pinj_21l,ece15)|RATIO(pinj_21r,ece15)|RATIO(pinj_33l,ece15)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece16,"RATIO(pinj_i,ece16)","RATIO(pinj,ece16)","RATIO(pinj_15l,ece16)|RATIO(pinj_15r,ece16)|RATIO(pinj_21l,ece16)|RATIO(pinj_21r,ece16)|RATIO(pinj_30l,ece16)|RATIO(pinj_30r,ece16)|RATIO(pinj_33l,ece16)|RATIO(pinj_33r,ece16)",9,"RATIO(pinj,ece16) = sum_i RATIO(pinj_i,ece16)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece16)|RATIO(pinj_21l,ece16)|RATIO(pinj_21r,ece16)|RATIO(pinj_33l,ece16)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece17,"RATIO(pinj_i,ece17)","RATIO(pinj,ece17)","RATIO(pinj_15l,ece17)|RATIO(pinj_15r,ece17)|RATIO(pinj_21l,ece17)|RATIO(pinj_21r,ece17)|RATIO(pinj_30l,ece17)|RATIO(pinj_30r,ece17)|RATIO(pinj_33l,ece17)|RATIO(pinj_33r,ece17)",9,"RATIO(pinj,ece17) = sum_i RATIO(pinj_i,ece17)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece17)|RATIO(pinj_21l,ece17)|RATIO(pinj_21r,ece17)|RATIO(pinj_33l,ece17)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece18,"RATIO(pinj_i,ece18)","RATIO(pinj,ece18)","RATIO(pinj_15l,ece18)|RATIO(pinj_15r,ece18)|RATIO(pinj_21l,ece18)|RATIO(pinj_21r,ece18)|RATIO(pinj_30l,ece18)|RATIO(pinj_30r,ece18)|RATIO(pinj_33l,ece18)|RATIO(pinj_33r,ece18)",9,"RATIO(pinj,ece18) = sum_i RATIO(pinj_i,ece18)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece18)|RATIO(pinj_21l,ece18)|RATIO(pinj_21r,ece18)|RATIO(pinj_33l,ece18)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece19,"RATIO(pinj_i,ece19)","RATIO(pinj,ece19)","RATIO(pinj_15l,ece19)|RATIO(pinj_15r,ece19)|RATIO(pinj_21l,ece19)|RATIO(pinj_21r,ece19)|RATIO(pinj_30l,ece19)|RATIO(pinj_30r,ece19)|RATIO(pinj_33l,ece19)|RATIO(pinj_33r,ece19)",9,"RATIO(pinj,ece19) = sum_i RATIO(pinj_i,ece19)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece19)|RATIO(pinj_21l,ece19)|RATIO(pinj_21r,ece19)|RATIO(pinj_33l,ece19)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece20,"RATIO(pinj_i,ece20)","RATIO(pinj,ece20)","RATIO(pinj_15l,ece20)|RATIO(pinj_15r,ece20)|RATIO(pinj_21l,ece20)|RATIO(pinj_21r,ece20)|RATIO(pinj_30l,ece20)|RATIO(pinj_30r,ece20)|RATIO(pinj_33l,ece20)|RATIO(pinj_33r,ece20)",9,"RATIO(pinj,ece20) = sum_i RATIO(pinj_i,ece20)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece20)|RATIO(pinj_21l,ece20)|RATIO(pinj_21r,ece20)|RATIO(pinj_33l,ece20)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece21,"RATIO(pinj_i,ece21)","RATIO(pinj,ece21)","RATIO(pinj_15l,ece21)|RATIO(pinj_15r,ece21)|RATIO(pinj_21l,ece21)|RATIO(pinj_21r,ece21)|RATIO(pinj_30l,ece21)|RATIO(pinj_30r,ece21)|RATIO(pinj_33l,ece21)|RATIO(pinj_33r,ece21)",9,"RATIO(pinj,ece21) = sum_i RATIO(pinj_i,ece21)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece21)|RATIO(pinj_21l,ece21)|RATIO(pinj_21r,ece21)|RATIO(pinj_33l,ece21)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece22,"RATIO(pinj_i,ece22)","RATIO(pinj,ece22)","RATIO(pinj_15l,ece22)|RATIO(pinj_15r,ece22)|RATIO(pinj_21l,ece22)|RATIO(pinj_21r,ece22)|RATIO(pinj_30l,ece22)|RATIO(pinj_30r,ece22)|RATIO(pinj_33l,ece22)|RATIO(pinj_33r,ece22)",9,"RATIO(pinj,ece22) = sum_i RATIO(pinj_i,ece22)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece22)|RATIO(pinj_21l,ece22)|RATIO(pinj_21r,ece22)|RATIO(pinj_33l,ece22)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece23,"RATIO(pinj_i,ece23)","RATIO(pinj,ece23)","RATIO(pinj_15l,ece23)|RATIO(pinj_15r,ece23)|RATIO(pinj_21l,ece23)|RATIO(pinj_21r,ece23)|RATIO(pinj_30l,ece23)|RATIO(pinj_30r,ece23)|RATIO(pinj_33l,ece23)|RATIO(pinj_33r,ece23)",9,"RATIO(pinj,ece23) = sum_i RATIO(pinj_i,ece23)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece23)|RATIO(pinj_21l,ece23)|RATIO(pinj_21r,ece23)|RATIO(pinj_33l,ece23)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece24,"RATIO(pinj_i,ece24)","RATIO(pinj,ece24)","RATIO(pinj_15l,ece24)|RATIO(pinj_15r,ece24)|RATIO(pinj_21l,ece24)|RATIO(pinj_21r,ece24)|RATIO(pinj_30l,ece24)|RATIO(pinj_30r,ece24)|RATIO(pinj_33l,ece24)|RATIO(pinj_33r,ece24)",9,"RATIO(pinj,ece24) = sum_i RATIO(pinj_i,ece24)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece24)|RATIO(pinj_21l,ece24)|RATIO(pinj_21r,ece24)|RATIO(pinj_33l,ece24)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece25,"RATIO(pinj_i,ece25)","RATIO(pinj,ece25)","RATIO(pinj_15l,ece25)|RATIO(pinj_15r,ece25)|RATIO(pinj_21l,ece25)|RATIO(pinj_21r,ece25)|RATIO(pinj_30l,ece25)|RATIO(pinj_30r,ece25)|RATIO(pinj_33l,ece25)|RATIO(pinj_33r,ece25)",9,"RATIO(pinj,ece25) = sum_i RATIO(pinj_i,ece25)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece25)|RATIO(pinj_21l,ece25)|RATIO(pinj_21r,ece25)|RATIO(pinj_33l,ece25)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece26,"RATIO(pinj_i,ece26)","RATIO(pinj,ece26)","RATIO(pinj_15l,ece26)|RATIO(pinj_15r,ece26)|RATIO(pinj_21l,ece26)|RATIO(pinj_21r,ece26)|RATIO(pinj_30l,ece26)|RATIO(pinj_30r,ece26)|RATIO(pinj_33l,ece26)|RATIO(pinj_33r,ece26)",9,"RATIO(pinj,ece26) = sum_i RATIO(pinj_i,ece26)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece26)|RATIO(pinj_21l,ece26)|RATIO(pinj_21r,ece26)|RATIO(pinj_33l,ece26)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece27,"RATIO(pinj_i,ece27)","RATIO(pinj,ece27)","RATIO(pinj_15l,ece27)|RATIO(pinj_15r,ece27)|RATIO(pinj_21l,ece27)|RATIO(pinj_21r,ece27)|RATIO(pinj_30l,ece27)|RATIO(pinj_30r,ece27)|RATIO(pinj_33l,ece27)|RATIO(pinj_33r,ece27)",9,"RATIO(pinj,ece27) = sum_i RATIO(pinj_i,ece27)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece27)|RATIO(pinj_21l,ece27)|RATIO(pinj_21r,ece27)|RATIO(pinj_33l,ece27)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece28,"RATIO(pinj_i,ece28)","RATIO(pinj,ece28)","RATIO(pinj_15l,ece28)|RATIO(pinj_15r,ece28)|RATIO(pinj_21l,ece28)|RATIO(pinj_21r,ece28)|RATIO(pinj_30l,ece28)|RATIO(pinj_30r,ece28)|RATIO(pinj_33l,ece28)|RATIO(pinj_33r,ece28)",9,"RATIO(pinj,ece28) = sum_i RATIO(pinj_i,ece28)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece28)|RATIO(pinj_21l,ece28)|RATIO(pinj_21r,ece28)|RATIO(pinj_33l,ece28)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece29,"RATIO(pinj_i,ece29)","RATIO(pinj,ece29)","RATIO(pinj_15l,ece29)|RATIO(pinj_15r,ece29)|RATIO(pinj_21l,ece29)|RATIO(pinj_21r,ece29)|RATIO(pinj_30l,ece29)|RATIO(pinj_30r,ece29)|RATIO(pinj_33l,ece29)|RATIO(pinj_33r,ece29)",9,"RATIO(pinj,ece29) = sum_i RATIO(pinj_i,ece29)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece29)|RATIO(pinj_21l,ece29)|RATIO(pinj_21r,ece29)|RATIO(pinj_33l,ece29)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece30,"RATIO(pinj_i,ece30)","RATIO(pinj,ece30)","RATIO(pinj_15l,ece30)|RATIO(pinj_15r,ece30)|RATIO(pinj_21l,ece30)|RATIO(pinj_21r,ece30)|RATIO(pinj_30l,ece30)|RATIO(pinj_30r,ece30)|RATIO(pinj_33l,ece30)|RATIO(pinj_33r,ece30)",9,"RATIO(pinj,ece30) = sum_i RATIO(pinj_i,ece30)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece30)|RATIO(pinj_21l,ece30)|RATIO(pinj_21r,ece30)|RATIO(pinj_33l,ece30)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
DEP_RATIO_ece31,"RATIO(pinj_i,ece31)","RATIO(pinj,ece31)","RATIO(pinj_15l,ece31)|RATIO(pinj_15r,ece31)|RATIO(pinj_21l,ece31)|RATIO(pinj_21r,ece31)|RATIO(pinj_30l,ece31)|RATIO(pinj_30r,ece31)|RATIO(pinj_33l,ece31)|RATIO(pinj_33r,ece31)",9,"RATIO(pinj,ece31) = sum_i RATIO(pinj_i,ece31)",LOCAL_DOCUMENTED,False,4,"RATIO(pinj_15r,ece31)|RATIO(pinj_21l,ece31)|RATIO(pinj_21r,ece31)|RATIO(pinj_33l,ece31)",VACUOUS,"at least one member is inadmissible, so no admissible support can contain the complete exact set; the constraint is well-defined but has no binding instance"
