target,shot_id,block,scale,zero_scale,finite,n_calibration_samples,n_evaluation_samples,valid_for_normalized_scoring
ece24,165042,A,783.3863556132809,False,True,85,22,True
ece24,165042,B,755.7286286607946,False,True,128,21,True
ece24,165042,C,667.8032199167035,False,True,171,21,True
ece24,165861,A,638.6395255028627,False,True,86,21,True
ece24,165861,B,664.8025943839738,False,True,129,21,True
ece24,165861,C,577.4473541162741,False,True,172,21,True
ece24,170396,A,784.3696434454428,False,True,92,23,True
ece24,170396,B,747.5485706732388,False,True,138,23,True
ece24,170396,C,712.2456500754818,False,True,184,23,True
ece24,187017,A,993.5572991682867,False,True,100,25,True
ece24,187017,B,1168.6873445576812,False,True,150,25,True
ece24,187017,C,1450.8006005029754,False,True,200,25,True
ece24,187020,A,326.2941047609153,False,True,102,26,True
ece24,187020,B,324.4835748298366,False,True,154,25,True
ece24,187020,C,454.7960772177253,False,True,205,26,True
ece24,187024,A,288.21144957332393,False,True,102,26,True
ece24,187024,B,296.74973910891794,False,True,154,25,True
ece24,187024,C,284.55881703820927,False,True,205,26,True
ece24,189647,A,1127.918209495659,False,True,87,22,True
ece24,189647,B,1031.6496855038788,False,True,130,22,True
ece24,189647,C,1006.3060516705794,False,True,174,22,True
ece24,189651,A,1152.326853591159,False,True,87,22,True
ece24,189651,B,1085.5039042993167,False,True,130,22,True
ece24,189651,C,1063.0544178752905,False,True,174,22,True
ece24,195264,A,1092.9355837363578,False,True,105,27,True
ece24,195264,B,914.7336488307557,False,True,158,26,True
ece24,195264,C,795.6021262552373,False,True,211,26,True
ece24,195267,A,1246.5798138628488,False,True,107,27,True
ece24,195267,B,1087.3731377141362,False,True,160,27,True
ece24,195267,C,958.4440453976741,False,True,214,27,True
ece24,195273,A,1435.477805570342,False,True,107,27,True
ece24,195273,B,1274.7484670817203,False,True,160,27,True
ece24,195273,C,1256.2028736268503,False,True,214,27,True
ece24,195638,A,1043.4994805990157,False,True,95,24,True
ece24,195638,B,999.1170895663134,False,True,142,24,True
ece24,195638,C,926.7756405622566,False,True,190,24,True
ece24,195647,A,1079.7694189363333,False,True,95,24,True
ece24,195647,B,1068.1730322784356,False,True,142,24,True
ece24,195647,C,964.4988930204946,False,True,190,24,True
ece24,195650,A,1081.5930043379244,False,True,95,24,True
ece24,195650,B,1434.0647237787266,False,True,142,24,True
ece24,195650,C,1457.05391239645,False,True,190,24,True
ece24,195655,A,831.7861709857352,False,True,95,24,True
ece24,195655,B,680.08075637569,False,True,143,24,True
ece24,195655,C,588.8460498621379,False,True,191,24,True
ece25,160715,A,686.5919198344006,False,True,86,21,True
ece25,160715,B,854.7019533336515,False,True,129,21,True
ece25,160715,C,794.7184589349981,False,True,172,21,True
ece25,160720,A,695.8814893905461,False,True,86,21,True
ece25,160720,B,863.3014505017115,False,True,129,21,True
ece25,160720,C,825.4184125055966,False,True,172,21,True
ece25,161138,A,132.41769507066988,False,True,75,19,True
ece25,161138,B,140.25191877930834,False,True,112,19,True
ece25,161138,C,158.4922839019074,False,True,150,19,True
ece25,165022,A,718.2183761097394,False,True,85,22,True
ece25,165022,B,773.1086211086309,False,True,128,21,True
ece25,165022,C,713.835463460214,False,True,171,21,True
ece25,165028,A,603.6099031795094,False,True,86,21,True
ece25,165028,B,508.4453228720028,False,True,129,21,True
ece25,165028,C,459.8095026499937,False,True,172,21,True
ece25,165042,A,750.9653248160024,False,True,85,22,True
ece25,165042,B,741.6713616058322,False,True,128,21,True
ece25,165042,C,660.4797551908069,False,True,171,21,True
ece25,165861,A,634.307266265643,False,True,86,21,True
ece25,165861,B,663.322295737948,False,True,129,21,True
ece25,165861,C,576.7396086736793,False,True,172,21,True
ece25,170396,A,1088.2329907849748,False,True,92,23,True
ece25,170396,B,1093.1242860561085,False,True,138,23,True
ece25,170396,C,1047.3136506367498,False,True,184,23,True
ece25,187017,A,902.3419196181807,False,True,100,25,True
ece25,187017,B,1167.831564457947,False,True,150,25,True
ece25,187017,C,1515.5107661474199,False,True,200,25,True
ece25,187020,A,308.2116987993049,False,True,102,26,True
ece25,187020,B,312.82406330894815,False,True,154,25,True
ece25,187020,C,447.17133921391866,False,True,205,26,True
ece25,187024,A,275.1714757810723,False,True,102,26,True
ece25,187024,B,286.35312489832626,False,True,154,25,True
ece25,187024,C,270.31755375782,False,True,205,26,True
ece25,189647,A,1236.4621971916501,False,True,87,22,True
ece25,189647,B,1143.6760776031456,False,True,130,22,True
ece25,189647,C,1117.4236910030618,False,True,174,22,True
ece25,189651,A,1227.8861965271992,False,True,87,22,True
ece25,189651,B,1172.0672828382774,False,True,130,22,True
ece25,189651,C,1154.339351436749,False,True,174,22,True
ece25,195264,A,1138.1072541939784,False,True,105,27,True
ece25,195264,B,954.7397014596526,False,True,158,26,True
ece25,195264,C,830.8313604353463,False,True,211,26,True
ece25,195267,A,1296.9699055249532,False,True,107,27,True
ece25,195267,B,1137.7028172243681,False,True,160,27,True
ece25,195267,C,1003.3385912349626,False,True,214,27,True
ece25,195273,A,1471.4325475140404,False,True,107,27,True
ece25,195273,B,1317.343875050245,False,True,160,27,True
ece25,195273,C,1225.0753053331966,False,True,214,27,True
ece25,195638,A,1100.4266976365038,False,True,95,24,True
ece25,195638,B,1046.7415786892857,False,True,142,24,True
ece25,195638,C,977.9017328433216,False,True,190,24,True
ece25,195647,A,1144.0463664281153,False,True,95,24,True
ece25,195647,B,1130.8057378053547,False,True,142,24,True
ece25,195647,C,1009.6158207957299,False,True,190,24,True
ece25,195650,A,1068.3205537407782,False,True,95,24,True
ece25,195650,B,1416.0785185253476,False,True,142,24,True
ece25,195650,C,1525.477564388351,False,True,190,24,True
ece25,195655,A,863.4647230743221,False,True,95,24,True
ece25,195655,B,706.0582375162874,False,True,143,24,True
ece25,195655,C,611.3283111526001,False,True,191,24,True
ece26,160715,A,681.4961883792504,False,True,86,21,True
ece26,160715,B,862.2026688573179,False,True,129,21,True
ece26,160715,C,809.8757191190177,False,True,172,21,True
ece26,160720,A,694.700511379539,False,True,86,21,True
ece26,160720,B,877.5467472757637,False,True,129,21,True
ece26,160720,C,830.6922279082636,False,True,172,21,True
ece26,161138,A,136.8078569522651,False,True,75,19,True
ece26,161138,B,139.74248008286503,False,True,112,19,True
ece26,161138,C,154.18799785888248,False,True,150,19,True
ece26,165022,A,694.0596671596023,False,True,85,22,True
ece26,165022,B,756.7271717614142,False,True,128,21,True
ece26,165022,C,698.7624560630654,False,True,171,21,True
ece26,165028,A,578.710325587441,False,True,86,21,True
ece26,165028,B,487.0802280433918,False,True,129,21,True
ece26,165028,C,443.3870304451716,False,True,172,21,True
ece26,165042,A,694.4861847594241,False,True,85,22,True
ece26,165042,B,700.4083651217064,False,True,128,21,True
ece26,165042,C,630.9313572885236,False,True,171,21,True
ece26,165861,A,610.5075306830231,False,True,86,21,True
ece26,165861,B,642.8255671991831,False,True,129,21,True
ece26,165861,C,560.5167555909724,False,True,172,21,True
ece26,170396,A,750.6696105532294,False,True,92,23,True
ece26,170396,B,775.0206884251082,False,True,138,23,True
ece26,170396,C,747.6245786098951,False,True,184,23,True
ece26,187017,A,746.582516670146,False,True,100,25,True
ece26,187017,B,1129.096661391262,False,True,150,25,True
ece26,187017,C,1539.980746927702,False,True,200,25,True
ece26,187020,A,283.230631238401,False,True,102,26,True
ece26,187020,B,289.5265243192325,False,True,154,25,True
ece26,187020,C,421.70692314595345,False,True,205,26,True
ece26,187024,A,258.92080613686613,False,True,102,26,True
ece26,187024,B,270.2946515317385,False,True,154,25,True
ece26,187024,C,250.76444405844344,False,True,205,26,True
ece26,189647,A,1288.3907072030481,False,True,87,22,True
ece26,189647,B,1203.6431118621208,False,True,130,22,True
ece26,189647,C,1180.2629427392526,False,True,174,22,True
ece26,189651,A,1279.917527454715,False,True,87,22,True
ece26,189651,B,1227.7718391151036,False,True,130,22,True
ece26,189651,C,1212.476742050644,False,True,174,22,True
ece26,195264,A,1136.6072907239031,False,True,105,27,True
ece26,195264,B,955.7763833443344,False,True,158,26,True
ece26,195264,C,832.3367706628005,False,True,211,26,True
ece26,195267,A,1291.4088241871086,False,True,107,27,True
ece26,195267,B,1138.9609372459004,False,True,160,27,True
ece26,195267,C,1005.2274477351426,False,True,214,27,True
ece26,195273,A,1452.8996659600007,False,True,107,27,True
ece26,195273,B,1311.1058046302417,False,True,160,27,True
ece26,195273,C,1210.0632462726585,False,True,214,27,True
ece26,195638,A,1033.7100412430843,False,True,95,24,True
ece26,195638,B,974.9685733555489,False,True,142,24,True
ece26,195638,C,917.3049861071921,False,True,190,24,True
ece26,195647,A,1083.9782844951305,False,True,95,24,True
ece26,195647,B,1055.880675024092,False,True,142,24,True
ece26,195647,C,946.3553107568974,False,True,190,24,True
ece26,195650,A,1027.6016930252574,False,True,95,24,True
ece26,195650,B,1256.349772515492,False,True,142,24,True
ece26,195650,C,1422.5766620349004,False,True,190,24,True
ece26,195655,A,827.9631648335319,False,True,95,24,True
ece26,195655,B,678.3868175602412,False,True,143,24,True
ece26,195655,C,587.6907026890277,False,True,191,24,True
ece27,160715,A,701.5955701875865,False,True,86,21,True
ece27,160715,B,897.6031321847095,False,True,129,21,True
ece27,160715,C,848.7882830429257,False,True,172,21,True
ece27,160720,A,720.5661486519421,False,True,86,21,True
ece27,160720,B,917.6883640321487,False,True,129,21,True
ece27,160720,C,864.5024345743407,False,True,172,21,True
ece27,161138,A,140.66093602153677,False,True,75,19,True
ece27,161138,B,141.75379210300744,False,True,112,19,True
ece27,161138,C,154.44962070201677,False,True,150,19,True
ece27,165022,A,675.3505743242378,False,True,85,22,True
ece27,165022,B,738.1499693953198,False,True,128,21,True
ece27,165022,C,681.3040696184811,False,True,171,21,True
ece27,165028,A,561.6467333563268,False,True,86,21,True
ece27,165028,B,471.616471382585,False,True,129,21,True
ece27,165028,C,431.9838474947687,False,True,172,21,True
ece27,165042,A,665.5527503880743,False,True,85,22,True
ece27,165042,B,672.1715989164951,False,True,128,21,True
ece27,165042,C,612.9272981862141,False,True,171,21,True
ece27,165861,A,607.4649873202824,False,True,86,21,True
ece27,165861,B,639.3457676257314,False,True,129,21,True
ece27,165861,C,559.9972851027514,False,True,172,21,True
ece27,170396,A,731.0274557526857,False,True,92,23,True
ece27,170396,B,762.3950142245304,False,True,138,23,True
ece27,170396,C,736.5227407293972,False,True,184,23,True
ece27,187017,A,626.7634333046799,False,True,100,25,True
ece27,187017,B,1169.4374894205544,False,True,150,25,True
ece27,187017,C,1661.9231043175437,False,True,200,25,True
ece27,187020,A,274.9963642392246,False,True,102,26,True
ece27,187020,B,282.0249398047156,False,True,154,25,True
ece27,187020,C,416.70718581773644,False,True,205,26,True
ece27,187024,A,264.4095768058587,False,True,102,26,True
ece27,187024,B,276.5036442772669,False,True,154,25,True
ece27,187024,C,254.95049365061095,False,True,205,26,True
ece27,189647,A,1341.7300018446608,False,True,87,22,True
ece27,189647,B,1288.6160890879173,False,True,130,22,True
ece27,189647,C,1274.1625914373597,False,True,174,22,True
ece27,189651,A,1332.2969350125204,False,True,87,22,True
ece27,189651,B,1328.2589914797156,False,True,130,22,True
ece27,189651,C,1306.5950745481118,False,True,174,22,True
ece27,195264,A,1188.550759221266,False,True,105,27,True
ece27,195264,B,1000.9765615035743,False,True,158,26,True
ece27,195264,C,872.0436752176901,False,True,211,26,True
ece27,195267,A,1349.1799176437937,False,True,107,27,True
ece27,195267,B,1194.4047574960668,False,True,160,27,True
ece27,195267,C,1057.1267576840671,False,True,214,27,True
ece27,195273,A,1513.1547390709015,False,True,107,27,True
ece27,195273,B,1370.596149137707,False,True,160,27,True
ece27,195273,C,1265.73336146692,False,True,214,27,True
ece27,195638,A,1123.6071067587836,False,True,95,24,True
ece27,195638,B,1076.1420694342758,False,True,142,24,True
ece27,195638,C,1010.0408349365335,False,True,190,24,True
ece27,195647,A,1144.5866434002169,False,True,95,24,True
ece27,195647,B,1111.2883611362874,False,True,142,24,True
ece27,195647,C,997.237086418597,False,True,190,24,True
ece27,195650,A,1073.3048341012004,False,True,95,24,True
ece27,195650,B,1210.0331425153126,False,True,142,24,True
ece27,195650,C,1458.4792078993974,False,True,190,24,True
ece27,195655,A,861.8224345718519,False,True,95,24,True
ece27,195655,B,707.8154645008924,False,True,143,24,True
ece27,195655,C,613.5681502373311,False,True,191,24,True
ece28,160715,A,1550.10518436946,False,True,86,21,True
ece28,160715,B,1734.5216556771616,False,True,129,21,True
ece28,160715,C,1565.368565127006,False,True,172,21,True
ece28,160720,A,1271.9604400631822,False,True,86,21,True
ece28,160720,B,1611.061372217506,False,True,129,21,True
ece28,160720,C,1786.9447399724208,False,True,172,21,True
ece28,161138,A,121.49793726217209,False,True,75,19,True
ece28,161138,B,173.68051760764797,False,True,112,19,True
ece28,161138,C,222.49224060154668,False,True,150,19,True
ece28,165022,A,672.016793543662,False,True,85,22,True
ece28,165022,B,731.7938915447494,False,True,128,21,True
ece28,165022,C,674.2295408045658,False,True,171,21,True
ece28,165028,A,559.1799284924914,False,True,86,21,True
ece28,165028,B,469.54351528288674,False,True,129,21,True
ece28,165028,C,430.5021960392756,False,True,172,21,True
ece28,165042,A,687.8163058593434,False,True,85,22,True
ece28,165042,B,691.0157405631153,False,True,128,21,True
ece28,165042,C,630.4460122377016,False,True,171,21,True
ece28,165861,A,612.0137570606305,False,True,86,21,True
ece28,165861,B,646.3772254722385,False,True,129,21,True
ece28,165861,C,566.2744194411346,False,True,172,21,True
ece28,170396,A,675.7719243425565,False,True,92,23,True
ece28,170396,B,695.8456537688766,False,True,138,23,True
ece28,170396,C,670.5384013597843,False,True,184,23,True
ece28,187017,A,667.5776107900368,False,True,100,25,True
ece28,187017,B,1193.0974794271426,False,True,150,25,True
ece28,187017,C,1758.6455867916761,False,True,200,25,True
ece28,187020,A,291.912139002896,False,True,102,26,True
ece28,187020,B,299.71022222105114,False,True,154,25,True
ece28,187020,C,445.3046317500639,False,True,205,26,True
ece28,187024,A,289.29038144332776,False,True,102,26,True
ece28,187024,B,301.5960374095187,False,True,154,25,True
ece28,187024,C,278.5152533241093,False,True,205,26,True
ece28,189647,A,1397.0327474552403,False,True,87,22,True
ece28,189647,B,1344.3089188183096,False,True,130,22,True
ece28,189647,C,1328.7617497968374,False,True,174,22,True
ece28,189651,A,1400.3669169805369,False,True,87,22,True
ece28,189651,B,1401.0408790524596,False,True,130,22,True
ece28,189651,C,1375.8669576926113,False,True,174,22,True
ece28,195264,A,1334.8039276057004,False,True,105,27,True
ece28,195264,B,1123.8907852294224,False,True,158,26,True
ece28,195264,C,979.0298217712952,False,True,211,26,True
ece28,195267,A,1526.2033038780924,False,True,107,27,True
ece28,195267,B,1351.019803190782,False,True,160,27,True
ece28,195267,C,1199.5735248147728,False,True,214,27,True
ece28,195273,A,1719.5326551550836,False,True,107,27,True
ece28,195273,B,1556.5359002869532,False,True,160,27,True
ece28,195273,C,1445.9366027929086,False,True,214,27,True
ece28,195638,A,1221.542837082964,False,True,95,24,True
ece28,195638,B,1175.0314001251486,False,True,142,24,True
ece28,195638,C,1094.1052134416595,False,True,190,24,True
ece28,195647,A,1229.5460120130817,False,True,95,24,True
ece28,195647,B,1182.0733018202138,False,True,142,24,True
ece28,195647,C,1064.9396056269713,False,True,190,24,True
ece28,195650,A,1175.7360983197493,False,True,95,24,True
ece28,195650,B,1271.5000551628395,False,True,142,24,True
ece28,195650,C,1542.4442773122023,False,True,190,24,True
ece28,195655,A,950.9154124840865,False,True,95,24,True
ece28,195655,B,779.826641395591,False,True,143,24,True
ece28,195655,C,675.4005945977951,False,True,191,24,True
ece29,160715,A,677.1166445166909,False,True,86,21,True
ece29,160715,B,871.857257681999,False,True,129,21,True
ece29,160715,C,841.3621270578225,False,True,172,21,True
ece29,160720,A,680.1332537394738,False,True,86,21,True
ece29,160720,B,868.74302789985,False,True,129,21,True
ece29,160720,C,834.5823039329513,False,True,172,21,True
ece29,161138,A,153.2047551790498,False,True,75,19,True
ece29,161138,B,149.0845626597357,False,True,112,19,True
ece29,161138,C,165.02992124030152,False,True,150,19,True
ece29,165022,A,808.3265023158009,False,True,85,22,True
ece29,165022,B,864.0283214121716,False,True,128,21,True
ece29,165022,C,794.8531967201843,False,True,171,21,True
ece29,165028,A,654.362216804162,False,True,86,21,True
ece29,165028,B,548.1236567999285,False,True,129,21,True
ece29,165028,C,513.1365493544662,False,True,172,21,True
ece29,165042,A,731.9639844737885,False,True,85,22,True
ece29,165042,B,711.3582808469102,False,True,128,21,True
ece29,165042,C,644.8705624121149,False,True,171,21,True
ece29,165861,A,672.6680153780037,False,True,86,21,True
ece29,165861,B,699.5004260433354,False,True,129,21,True
ece29,165861,C,617.2095343054867,False,True,172,21,True
ece29,170396,A,870.0813364150586,False,True,92,23,True
ece29,170396,B,898.6090849487765,False,True,138,23,True
ece29,170396,C,869.8648022180803,False,True,184,23,True
ece29,187017,A,587.867135454257,False,True,100,25,True
ece29,187017,B,724.864347453885,False,True,150,25,True
ece29,187017,C,1550.6870324439244,False,True,200,25,True
ece29,187020,A,250.14249541504572,False,True,102,26,True
ece29,187020,B,247.0608042950399,False,True,154,25,True
ece29,187020,C,375.71761100403995,False,True,205,26,True
ece29,187024,A,313.72829246098416,False,True,102,26,True
ece29,187024,B,314.39098732023297,False,True,154,25,True
ece29,187024,C,285.1018315520066,False,True,205,26,True
ece29,189647,A,1387.9457726117137,False,True,87,22,True
ece29,189647,B,1391.9732537674017,False,True,130,22,True
ece29,189647,C,1380.5105796066555,False,True,174,22,True
ece29,189651,A,1313.796830814281,False,True,87,22,True
ece29,189651,B,1411.765074843036,False,True,130,22,True
ece29,189651,C,1396.1664238674898,False,True,174,22,True
ece29,195264,A,1171.428497155225,False,True,105,27,True
ece29,195264,B,987.1719705597343,False,True,158,26,True
ece29,195264,C,859.4771183344525,False,True,211,26,True
ece29,195267,A,1295.3013560619195,False,True,107,27,True
ece29,195267,B,1150.4969204719503,False,True,160,27,True
ece29,195267,C,1031.1444133543382,False,True,214,27,True
ece29,195273,A,1482.4316410324327,False,True,107,27,True
ece29,195273,B,1337.543061087003,False,True,160,27,True
ece29,195273,C,1247.724159930142,False,True,214,27,True
ece29,195638,A,795.0981751662371,False,True,95,24,True
ece29,195638,B,763.5493606640123,False,True,142,24,True
ece29,195638,C,668.0762999830698,False,True,190,24,True
ece29,195647,A,1146.8149567441596,False,True,95,24,True
ece29,195647,B,1074.4177669354347,False,True,142,24,True
ece29,195647,C,1101.7135664772213,False,True,190,24,True
ece29,195650,A,1029.5867166771716,False,True,95,24,True
ece29,195650,B,879.8601031410797,False,True,142,24,True
ece29,195650,C,829.8226886188404,False,True,190,24,True
ece29,195655,A,784.0430824572308,False,True,95,24,True
ece29,195655,B,644.12661865975,False,True,143,24,True
ece29,195655,C,557.811757242485,False,True,191,24,True
ece30,160715,A,679.6458866252028,False,True,86,21,True
ece30,160715,B,847.5102537600161,False,True,129,21,True
ece30,160715,C,823.6818280024823,False,True,172,21,True
ece30,160720,A,684.6863919483237,False,True,86,21,True
ece30,160720,B,851.9027446382855,False,True,129,21,True
ece30,160720,C,819.9286577826999,False,True,172,21,True
ece30,161138,A,143.20189268924756,False,True,75,19,True
ece30,161138,B,133.5049635969649,False,True,112,19,True
ece30,161138,C,146.34316565355485,False,True,150,19,True
ece30,165022,A,703.2095867831363,False,True,85,22,True
ece30,165022,B,755.1921232144771,False,True,128,21,True
ece30,165022,C,696.5381302409473,False,True,171,21,True
ece30,165028,A,585.8878121563558,False,True,86,21,True
ece30,165028,B,489.7172895192463,False,True,129,21,True
ece30,165028,C,462.9216701195869,False,True,172,21,True
ece30,165042,A,649.5208613810696,False,True,85,22,True
ece30,165042,B,626.7362747247629,False,True,128,21,True
ece30,165042,C,565.758340688986,False,True,171,21,True
ece30,165861,A,526.2031642585705,False,True,86,21,True
ece30,165861,B,540.3029853749688,False,True,129,21,True
ece30,165861,C,478.436959225024,False,True,172,21,True
ece30,170396,A,672.5561103652745,False,True,92,23,True
ece30,170396,B,716.043112813234,False,True,138,23,True
ece30,170396,C,700.8376830398669,False,True,184,23,True
ece30,187017,A,604.7244823937539,False,True,100,25,True
ece30,187017,B,578.3735613030948,False,True,150,25,True
ece30,187017,C,1584.6575129858816,False,True,200,25,True
ece30,187020,A,247.32633055889357,False,True,102,26,True
ece30,187020,B,237.9346706306277,False,True,154,25,True
ece30,187020,C,362.72050895648084,False,True,205,26,True
ece30,187024,A,338.0214562308516,False,True,102,26,True
ece30,187024,B,343.1353574873893,False,True,154,25,True
ece30,187024,C,310.25588197573023,False,True,205,26,True
ece30,189647,A,1465.4582024874362,False,True,87,22,True
ece30,189647,B,1481.9455507446219,False,True,130,22,True
ece30,189647,C,1472.991697553807,False,True,174,22,True
ece30,189651,A,1364.4716921267939,False,True,87,22,True
ece30,189651,B,1521.1527325594052,False,True,130,22,True
ece30,189651,C,1521.8454508839052,False,True,174,22,True
ece30,195264,A,1256.154142192814,False,True,105,27,True
ece30,195264,B,1056.089802288946,False,True,158,26,True
ece30,195264,C,917.9921842863549,False,True,211,26,True
ece30,195267,A,1379.0920201681183,False,True,107,27,True
ece30,195267,B,1221.026268618405,False,True,160,27,True
ece30,195267,C,1093.953579002508,False,True,214,27,True
ece30,195273,A,1551.8833138305176,False,True,107,27,True
ece30,195273,B,1392.2850015585996,False,True,160,27,True
ece30,195273,C,1286.8548420580519,False,True,214,27,True
ece30,195638,A,822.7764118120649,False,True,95,24,True
ece30,195638,B,766.6235617506954,False,True,142,24,True
ece30,195638,C,664.9511003605838,False,True,190,24,True
ece30,195647,A,1137.6022325105373,False,True,95,24,True
ece30,195647,B,1123.3416397603733,False,True,142,24,True
ece30,195647,C,1185.6242894095521,False,True,190,24,True
ece30,195650,A,1118.4422661603346,False,True,95,24,True
ece30,195650,B,930.1248860816621,False,True,142,24,True
ece30,195650,C,821.6762494333891,False,True,190,24,True
ece30,195655,A,832.2648761512282,False,True,95,24,True
ece30,195655,B,687.8786655500904,False,True,143,24,True
ece30,195655,C,595.7615840646761,False,True,191,24,True
ece31,160715,A,682.0361354929165,False,True,86,21,True
ece31,160715,B,820.2998757800663,False,True,129,21,True
ece31,160715,C,790.1166473951278,False,True,172,21,True
ece31,160720,A,684.5102930423822,False,True,86,21,True
ece31,160720,B,821.8306744568644,False,True,129,21,True
ece31,160720,C,787.6808471106309,False,True,172,21,True
ece31,161138,A,135.03052810296157,False,True,75,19,True
ece31,161138,B,125.60810990170623,False,True,112,19,True
ece31,161138,C,138.15122208271262,False,True,150,19,True
ece31,165022,A,718.532059949768,False,True,85,22,True
ece31,165022,B,780.7585052035756,False,True,128,21,True
ece31,165022,C,723.0460394547036,False,True,171,21,True
ece31,165028,A,603.3751156603087,False,True,86,21,True
ece31,165028,B,503.689872248438,False,True,129,21,True
ece31,165028,C,477.8154236516567,False,True,172,21,True
ece31,165042,A,650.7812541205138,False,True,85,22,True
ece31,165042,B,620.8286001042984,False,True,128,21,True
ece31,165042,C,554.3444865583795,False,True,171,21,True
ece31,165861,A,553.961810944332,False,True,86,21,True
ece31,165861,B,561.1399523659146,False,True,129,21,True
ece31,165861,C,495.5139101329103,False,True,172,21,True
ece31,170396,A,762.5911329807552,False,True,92,23,True
ece31,170396,B,816.7342111843046,False,True,138,23,True
ece31,170396,C,804.2613846115415,False,True,184,23,True
ece31,187017,A,505.78226293745803,False,True,100,25,True
ece31,187017,B,438.2758788260047,False,True,150,25,True
ece31,187017,C,1258.2672328355602,False,True,200,25,True
ece31,187020,A,208.59407726175598,False,True,102,26,True
ece31,187020,B,192.6180680972944,False,True,154,25,True
ece31,187020,C,284.4313135914898,False,True,205,26,True
ece31,187024,A,287.40413037970677,False,True,102,26,True
ece31,187024,B,307.65025983724496,False,True,154,25,True
ece31,187024,C,282.8853007147588,False,True,205,26,True
ece31,189647,A,1255.5744763680902,False,True,87,22,True
ece31,189647,B,1264.1491716052005,False,True,130,22,True
ece31,189647,C,1252.8025040476246,False,True,174,22,True
ece31,189651,A,1163.0633019525435,False,True,87,22,True
ece31,189651,B,1329.2417689739168,False,True,130,22,True
ece31,189651,C,1356.6345183400374,False,True,174,22,True
ece31,195264,A,1025.1947730495756,False,True,105,27,True
ece31,195264,B,860.3236794794806,False,True,158,26,True
ece31,195264,C,747.3962683781182,False,True,211,26,True
ece31,195267,A,1091.0231966812512,False,True,107,27,True
ece31,195267,B,962.076645924294,False,True,160,27,True
ece31,195267,C,860.5113434652378,False,True,214,27,True
ece31,195273,A,1212.1185532414274,False,True,107,27,True
ece31,195273,B,1085.8029682867818,False,True,160,27,True
ece31,195273,C,1002.0821906004609,False,True,214,27,True
ece31,195638,A,714.0401317217675,False,True,95,24,True
ece31,195638,B,642.1340141633235,False,True,142,24,True
ece31,195638,C,558.1807870605409,False,True,190,24,True
ece31,195647,A,876.1636459616407,False,True,95,24,True
ece31,195647,B,932.9383696820662,False,True,142,24,True
ece31,195647,C,936.7216829414602,False,True,190,24,True
ece31,195650,A,986.2365044893212,False,True,95,24,True
ece31,195650,B,813.6434847268378,False,True,142,24,True
ece31,195650,C,708.2543546664481,False,True,190,24,True
ece31,195655,A,700.1568715229804,False,True,95,24,True
ece31,195655,B,576.4791377051565,False,True,143,24,True
ece31,195655,C,499.33299720545256,False,True,191,24,True
ece32,160715,A,671.7732787243857,False,True,86,21,True
ece32,160715,B,785.6983924590655,False,True,129,21,True
ece32,160715,C,749.6673445038457,False,True,172,21,True
ece32,160720,A,675.656392383281,False,True,86,21,True
ece32,160720,B,787.7640557151598,False,True,129,21,True
ece32,160720,C,751.6803032494496,False,True,172,21,True
ece32,161138,A,133.3409657242831,False,True,75,19,True
ece32,161138,B,126.82365514400193,False,True,112,19,True
ece32,161138,C,136.3433286609256,False,True,150,19,True
ece32,165022,A,716.7227893425844,False,True,85,22,True
ece32,165022,B,780.2505085709256,False,True,128,21,True
ece32,165022,C,723.5326799450497,False,True,171,21,True
ece32,165028,A,599.481320889386,False,True,86,21,True
ece32,165028,B,500.2688724010445,False,True,129,21,True
ece32,165028,C,474.69483198412325,False,True,172,21,True
ece32,165042,A,638.2261937431821,False,True,85,22,True
ece32,165042,B,603.1816359011476,False,True,128,21,True
ece32,165042,C,532.9583542743568,False,True,171,21,True
ece32,165861,A,569.0319131764239,False,True,86,21,True
ece32,165861,B,566.1080999060017,False,True,129,21,True
ece32,165861,C,498.0188493826262,False,True,172,21,True
ece32,170396,A,823.3350422919476,False,True,92,23,True
ece32,170396,B,889.061127158029,False,True,138,23,True
ece32,170396,C,878.0943546186052,False,True,184,23,True
ece32,187017,A,554.5046132217533,False,True,100,25,True
ece32,187017,B,472.2784533306341,False,True,150,25,True
ece32,187017,C,1258.3535405038613,False,True,200,25,True
ece32,187020,A,233.9064327148078,False,True,102,26,True
ece32,187020,B,209.884196094884,False,True,154,25,True
ece32,187020,C,293.48776899830244,False,True,205,26,True
ece32,187024,A,322.76943183837847,False,True,102,26,True
ece32,187024,B,336.24555304737254,False,True,154,25,True
ece32,187024,C,318.34551267678137,False,True,205,26,True
ece32,189647,A,1362.026847796212,False,True,87,22,True
ece32,189647,B,1371.5586554452293,False,True,130,22,True
ece32,189647,C,1375.7168340633293,False,True,174,22,True
ece32,189651,A,1264.145947078625,False,True,87,22,True
ece32,189651,B,1462.8518459142335,False,True,130,22,True
ece32,189651,C,1543.7624552738346,False,True,174,22,True
ece32,195264,A,1115.0221967564244,False,True,105,27,True
ece32,195264,B,933.5233462650422,False,True,158,26,True
ece32,195264,C,811.2294623309517,False,True,211,26,True
ece32,195267,A,1155.733313175645,False,True,107,27,True
ece32,195267,B,1021.9806054177743,False,True,160,27,True
ece32,195267,C,912.2390556549698,False,True,214,27,True
ece32,195273,A,1288.4565058147605,False,True,107,27,True
ece32,195273,B,1155.883947476084,False,True,160,27,True
