target,shot_id,block,grid_dt_ms,scale,zero_scale,n_calibration_samples,n_evaluation_samples,valid
ece26,187024,C,7.96169630642955,250.59652723080478,False,516,64,True
ece26,189647,A,7.452991452991453,1290.0274467018287,False,234,58,True
ece26,189647,B,7.452991452991453,1203.8626872405023,False,351,58,True
ece26,189647,C,7.452991452991453,1181.469487937902,False,468,58,True
ece26,189651,A,7.194719471947194,1281.6236842260312,False,242,61,True
ece26,189651,B,7.194719471947194,1228.075721305969,False,364,60,True
ece26,189651,C,7.194719471947194,1213.902740900261,False,485,61,True
ece26,195264,A,6.818181818181818,1124.3718123373424,False,310,77,True
ece26,195264,B,6.818181818181818,945.3880351976371,False,465,77,True
ece26,195264,C,6.818181818181818,824.2569905365968,False,620,77,True
ece26,195267,A,6.869047619047619,1280.5532663122522,False,312,78,True
ece26,195267,B,6.869047619047619,1126.8089237064746,False,468,78,True
ece26,195267,C,6.869047619047619,996.5570986939239,False,624,78,True
ece26,195273,A,6.856465005931198,1442.5781952087139,False,312,79,True
ece26,195273,B,6.856465005931198,1298.3887246587337,False,469,78,True
ece26,195273,C,6.856465005931198,1201.9212898365633,False,625,78,True
ece26,195638,A,6.768377253814147,1030.5521256999798,False,281,71,True
ece26,195638,B,6.768377253814147,975.2436984692134,False,422,70,True
ece26,195638,C,6.768377253814147,915.1589836553088,False,563,70,True
ece26,195647,A,7.149253731343284,1079.8223197340603,False,267,67,True
ece26,195647,B,7.149253731343284,1051.326786027238,False,401,67,True
ece26,195647,C,7.149253731343284,943.2349011851109,False,535,67,True
ece26,195650,A,6.648426812585499,1020.5127134525713,False,286,72,True
ece26,195650,B,6.648426812585499,1271.717489416678,False,430,71,True
ece26,195650,C,6.648426812585499,1426.400993058411,False,573,72,True
ece26,195655,A,7.100591715976331,813.9873561056604,False,269,68,True
ece26,195655,B,7.100591715976331,667.363900167542,False,404,67,True
ece26,195655,C,7.100591715976331,578.479795746163,False,539,67,True
ece27,160715,A,5.884665792922673,694.7672302478155,False,291,73,True
ece27,160715,B,5.884665792922673,892.7470476101724,False,437,73,True
ece27,160715,C,5.884665792922673,843.9941883654859,False,583,73,True
ece27,160720,A,5.884665792922673,718.1236532400411,False,292,73,True
ece27,160720,B,5.884665792922673,912.0208165902392,False,438,72,True
ece27,160720,C,5.884665792922673,860.2957707329684,False,584,73,True
ece27,161138,A,9.973614775725594,139.4904277398072,False,152,38,True
ece27,161138,B,9.973614775725594,141.9849644296641,False,228,38,True
ece27,161138,C,9.973614775725594,155.87865511117002,False,304,38,True
ece27,165022,A,5.876840696117805,674.0357170611386,False,292,73,True
ece27,165022,B,5.876840696117805,730.7847960941288,False,438,72,True
ece27,165022,C,5.876840696117805,674.9655091614632,False,584,73,True
ece27,165028,A,5.898123324396783,553.3135593585099,False,292,73,True
ece27,165028,B,5.898123324396783,464.5674967122342,False,438,72,True
ece27,165028,C,5.898123324396783,427.3126083134798,False,584,73,True
ece27,165042,A,5.8533333333333335,657.5772696560898,False,293,73,True
ece27,165042,B,5.8533333333333335,664.1746016754206,False,439,74,True
ece27,165042,C,5.8533333333333335,605.2033787705166,False,586,73,True
ece27,165861,A,5.890227576974565,599.8928093157454,False,292,73,True
ece27,165861,B,5.890227576974565,632.2156426712464,False,438,73,True
ece27,165861,C,5.890227576974565,553.717600963232,False,584,73,True
ece27,170396,A,14.144144144144144,727.279238511104,False,130,33,True
ece27,170396,B,14.144144144144144,759.0355981478169,False,195,33,True
ece27,170396,C,14.144144144144144,733.3807010319217,False,260,33,True
ece27,187017,A,8.328445747800586,611.9135538810975,False,240,60,True
ece27,187017,B,8.328445747800586,1174.5116871981918,False,360,60,True
ece27,187017,C,8.328445747800586,1666.9383623055976,False,480,60,True
ece27,187020,A,8.290598290598291,262.20633797553614,False,247,62,True
ece27,187020,B,8.290598290598291,275.62916813406184,False,371,62,True
ece27,187020,C,8.290598290598291,415.1562265626124,False,495,62,True
ece27,187024,A,7.96169630642955,263.8418396311059,False,258,64,True
ece27,187024,B,7.96169630642955,276.69571000412134,False,387,64,True
ece27,187024,C,7.96169630642955,254.92254402009414,False,516,64,True
ece27,189647,A,7.452991452991453,1344.2903726267518,False,234,58,True
ece27,189647,B,7.452991452991453,1289.03024323616,False,351,58,True
ece27,189647,C,7.452991452991453,1275.4653012501283,False,468,58,True
ece27,189651,A,7.194719471947194,1334.4214990447715,False,242,61,True
ece27,189651,B,7.194719471947194,1328.560277981875,False,364,60,True
ece27,189651,C,7.194719471947194,1307.9095745226318,False,485,61,True
ece27,195264,A,6.818181818181818,1176.6785572999838,False,310,77,True
ece27,195264,B,6.818181818181818,990.5046782486869,False,465,77,True
ece27,195264,C,6.818181818181818,863.8933872758115,False,620,77,True
ece27,195267,A,6.869047619047619,1338.4639970605745,False,312,78,True
ece27,195267,B,6.869047619047619,1182.0996833665556,False,468,78,True
ece27,195267,C,6.869047619047619,1048.5819724124417,False,624,78,True
ece27,195273,A,6.856465005931198,1502.9095739987188,False,312,79,True
ece27,195273,B,6.856465005931198,1357.596527975166,False,469,78,True
ece27,195273,C,6.856465005931198,1257.4305990622963,False,625,78,True
ece27,195638,A,6.768377253814147,1122.0964016525738,False,281,71,True
ece27,195638,B,6.768377253814147,1076.296254506997,False,422,70,True
ece27,195638,C,6.768377253814147,1007.7907211795124,False,563,70,True
ece27,195647,A,7.149253731343284,1140.1764758272034,False,267,67,True
ece27,195647,B,7.149253731343284,1107.3156116337345,False,401,67,True
ece27,195647,C,7.149253731343284,998.4246887586133,False,535,67,True
ece27,195650,A,6.648426812585499,1064.2684061704354,False,286,72,True
ece27,195650,B,6.648426812585499,1229.662922835144,False,430,71,True
ece27,195650,C,6.648426812585499,1462.5103739819315,False,573,72,True
ece27,195655,A,7.100591715976331,847.2820918987561,False,269,68,True
ece27,195655,B,7.100591715976331,696.1323318097155,False,404,67,True
ece27,195655,C,7.100591715976331,603.7578916588839,False,539,67,True
ece28,160715,A,5.884665792922673,1554.4896912918439,False,291,73,True
ece28,160715,B,5.884665792922673,1735.690358829565,False,437,73,True
ece28,160715,C,5.884665792922673,1565.6037232794627,False,583,73,True
ece28,160720,A,5.884665792922673,1276.0393761803587,False,292,73,True
ece28,160720,B,5.884665792922673,1607.9509318309365,False,438,72,True
ece28,160720,C,5.884665792922673,1835.7939231562873,False,584,73,True
ece28,161138,A,9.973614775725594,120.8174614227644,False,152,38,True
ece28,161138,B,9.973614775725594,175.45982158886034,False,228,38,True
ece28,161138,C,9.973614775725594,225.0169543168461,False,304,38,True
ece28,165022,A,5.876840696117805,671.1383217072329,False,292,73,True
ece28,165022,B,5.876840696117805,724.5610715134003,False,438,72,True
ece28,165022,C,5.876840696117805,668.0859793393811,False,584,73,True
ece28,165028,A,5.898123324396783,551.0804890635242,False,292,73,True
ece28,165028,B,5.898123324396783,462.68647093224024,False,438,72,True
ece28,165028,C,5.898123324396783,425.98712806098246,False,584,73,True
ece28,165042,A,5.8533333333333335,680.007869946004,False,293,73,True
ece28,165042,B,5.8533333333333335,683.0585414193663,False,439,74,True
ece28,165042,C,5.8533333333333335,622.7074299961037,False,586,73,True
ece28,165861,A,5.890227576974565,604.4784754563832,False,292,73,True
ece28,165861,B,5.890227576974565,639.3116739856911,False,438,73,True
ece28,165861,C,5.890227576974565,560.0473891830126,False,584,73,True
ece28,170396,A,14.144144144144144,672.3786673034364,False,130,33,True
ece28,170396,B,14.144144144144144,692.7865965082925,False,195,33,True
ece28,170396,C,14.144144144144144,667.6812137331259,False,260,33,True
ece28,187017,A,8.328445747800586,651.2708605143455,False,240,60,True
ece28,187017,B,8.328445747800586,1198.4182324295732,False,360,60,True
ece28,187017,C,8.328445747800586,1764.1570329801386,False,480,60,True
ece28,187020,A,8.290598290598291,278.5754955867572,False,247,62,True
ece28,187020,B,8.290598290598291,293.065626579067,False,371,62,True
ece28,187020,C,8.290598290598291,443.72968381706215,False,495,62,True
ece28,187024,A,7.96169630642955,288.75910391728945,False,258,64,True
ece28,187024,B,7.96169630642955,301.8837040815458,False,387,64,True
ece28,187024,C,7.96169630642955,278.53078283387197,False,516,64,True
ece28,189647,A,7.452991452991453,1399.7047781997474,False,234,58,True
ece28,189647,B,7.452991452991453,1344.6828047485283,False,351,58,True
ece28,189647,C,7.452991452991453,1330.1271110830664,False,468,58,True
ece28,189651,A,7.194719471947194,1402.4633320311411,False,242,61,True
ece28,189651,B,7.194719471947194,1400.9910484473485,False,364,60,True
ece28,189651,C,7.194719471947194,1377.0450654593562,False,485,61,True
ece28,195264,A,6.818181818181818,1322.119374106597,False,310,77,True
ece28,195264,B,6.818181818181818,1112.626080205506,False,465,77,True
ece28,195264,C,6.818181818181818,970.3260562457226,False,620,77,True
ece28,195267,A,6.869047619047619,1514.7196991678388,False,312,78,True
ece28,195267,B,6.869047619047619,1337.628610608541,False,468,78,True
ece28,195267,C,6.869047619047619,1190.588836901109,False,624,78,True
ece28,195273,A,6.856465005931198,1708.565386656499,False,312,79,True
ece28,195273,B,6.856465005931198,1542.2566119791493,False,469,78,True
ece28,195273,C,6.856465005931198,1437.0753639522002,False,625,78,True
ece28,195638,A,6.768377253814147,1220.938809918318,False,281,71,True
ece28,195638,B,6.768377253814147,1174.9761126271987,False,422,70,True
ece28,195638,C,6.768377253814147,1091.8358997007406,False,563,70,True
ece28,195647,A,7.149253731343284,1224.531716814359,False,267,67,True
ece28,195647,B,7.149253731343284,1178.1508659262047,False,401,67,True
ece28,195647,C,7.149253731343284,1067.5097098341294,False,535,67,True
ece28,195650,A,6.648426812585499,1166.0056131200765,False,286,72,True
ece28,195650,B,6.648426812585499,1292.8816513666914,False,430,71,True
ece28,195650,C,6.648426812585499,1547.0068950945374,False,573,72,True
ece28,195655,A,7.100591715976331,935.3713308936242,False,269,68,True
ece28,195655,B,7.100591715976331,767.458686802199,False,404,67,True
ece28,195655,C,7.100591715976331,665.097838049073,False,539,67,True
ece29,160715,A,5.884665792922673,670.2575375975653,False,291,73,True
ece29,160715,B,5.884665792922673,867.0091601238514,False,437,73,True
ece29,160715,C,5.884665792922673,836.6093315448649,False,583,73,True
ece29,160720,A,5.884665792922673,677.1974739202843,False,292,73,True
ece29,160720,B,5.884665792922673,863.216324140991,False,438,72,True
ece29,160720,C,5.884665792922673,831.0138697888709,False,584,73,True
ece29,161138,A,9.973614775725594,151.7224188541359,False,152,38,True
ece29,161138,B,9.973614775725594,149.16626091099894,False,228,38,True
ece29,161138,C,9.973614775725594,166.6741683257625,False,304,38,True
ece29,165022,A,5.876840696117805,806.2159649247487,False,292,73,True
ece29,165022,B,5.876840696117805,855.459209187969,False,438,72,True
ece29,165022,C,5.876840696117805,788.0015166852791,False,584,73,True
ece29,165028,A,5.898123324396783,645.5436614130784,False,292,73,True
ece29,165028,B,5.898123324396783,540.8611316848609,False,438,72,True
ece29,165028,C,5.898123324396783,508.79550302377027,False,584,73,True
ece29,165042,A,5.8533333333333335,724.2136817593369,False,293,73,True
ece29,165042,B,5.8533333333333335,702.5253109386205,False,439,74,True
ece29,165042,C,5.8533333333333335,636.5481531337172,False,586,73,True
ece29,165861,A,5.890227576974565,663.8934475017975,False,292,73,True
ece29,165861,B,5.890227576974565,691.6269953208363,False,438,73,True
ece29,165861,C,5.890227576974565,610.0190953434097,False,584,73,True
ece29,170396,A,14.144144144144144,866.0526002869199,False,130,33,True
ece29,170396,B,14.144144144144144,894.9333125677771,False,195,33,True
ece29,170396,C,14.144144144144144,866.409850077434,False,260,33,True
ece29,187017,A,8.328445747800586,573.1166762341263,False,240,60,True
ece29,187017,B,8.328445747800586,720.7852381544142,False,360,60,True
ece29,187017,C,8.328445747800586,1555.6765587076618,False,480,60,True
ece29,187020,A,8.290598290598291,240.01602596648996,False,247,62,True
ece29,187020,B,8.290598290598291,241.7127354860164,False,371,62,True
ece29,187020,C,8.290598290598291,374.6711433923451,False,495,62,True
ece29,187024,A,7.96169630642955,313.78057196014964,False,258,64,True
ece29,187024,B,7.96169630642955,314.97223825022127,False,387,64,True
ece29,187024,C,7.96169630642955,285.2666083084354,False,516,64,True
ece29,189647,A,7.452991452991453,1389.5818860232837,False,234,58,True
ece29,189647,B,7.452991452991453,1391.3897251003389,False,351,58,True
ece29,189647,C,7.452991452991453,1381.7893256046116,False,468,58,True
ece29,189651,A,7.194719471947194,1317.1457292061293,False,242,61,True
ece29,189651,B,7.194719471947194,1411.9209613558244,False,364,60,True
ece29,189651,C,7.194719471947194,1397.0181626716108,False,485,61,True
ece29,195264,A,6.818181818181818,1162.473423639824,False,310,77,True
ece29,195264,B,6.818181818181818,978.472733465126,False,465,77,True
ece29,195264,C,6.818181818181818,852.8859105519095,False,620,77,True
ece29,195267,A,6.869047619047619,1287.0140782326187,False,312,78,True
ece29,195267,B,6.869047619047619,1139.8520878410059,False,468,78,True
ece29,195267,C,6.869047619047619,1024.8787878623903,False,624,78,True
ece29,195273,A,6.856465005931198,1474.3065081105685,False,312,79,True
ece29,195273,B,6.856465005931198,1325.8933285456937,False,469,78,True
ece29,195273,C,6.856465005931198,1240.981504891101,False,625,78,True
ece29,195638,A,6.768377253814147,788.8626695228455,False,281,71,True
ece29,195638,B,6.768377253814147,760.7689776414607,False,422,70,True
ece29,195638,C,6.768377253814147,665.84418107952,False,563,70,True
ece29,195647,A,7.149253731343284,1143.8601500966827,False,267,67,True
ece29,195647,B,7.149253731343284,1072.5579229402351,False,401,67,True
ece29,195647,C,7.149253731343284,1100.6043662690702,False,535,67,True
ece29,195650,A,6.648426812585499,1020.5002292971569,False,286,72,True
ece29,195650,B,6.648426812585499,893.4164906849821,False,430,71,True
ece29,195650,C,6.648426812585499,829.6306722323152,False,573,72,True
ece29,195655,A,7.100591715976331,771.8043783859897,False,269,68,True
ece29,195655,B,7.100591715976331,634.1873270244379,False,404,67,True
ece29,195655,C,7.100591715976331,549.5930001860685,False,539,67,True
ece30,160715,A,5.884665792922673,672.5272072610696,False,291,73,True
ece30,160715,B,5.884665792922673,842.4618389115822,False,437,73,True
ece30,160715,C,5.884665792922673,818.7720690651386,False,583,73,True
ece30,160720,A,5.884665792922673,681.0043423704982,False,292,73,True
ece30,160720,B,5.884665792922673,846.013343140441,False,438,72,True
ece30,160720,C,5.884665792922673,815.1902648487776,False,584,73,True
ece30,161138,A,9.973614775725594,141.75267635943203,False,152,38,True
ece30,161138,B,9.973614775725594,133.59783533407924,False,228,38,True
ece30,161138,C,9.973614775725594,148.09407050052818,False,304,38,True
ece30,165022,A,5.876840696117805,699.9925254528455,False,292,73,True
ece30,165022,B,5.876840696117805,747.6882746226503,False,438,72,True
ece30,165022,C,5.876840696117805,690.5172945022136,False,584,73,True
ece30,165028,A,5.898123324396783,578.000736931982,False,292,73,True
ece30,165028,B,5.898123324396783,483.35276434083744,False,438,72,True
ece30,165028,C,5.898123324396783,459.2392535101353,False,584,73,True
ece30,165042,A,5.8533333333333335,641.9879710122607,False,293,73,True
ece30,165042,B,5.8533333333333335,618.3009823106403,False,439,74,True
ece30,165042,C,5.8533333333333335,557.8814640704751,False,586,73,True
ece30,165861,A,5.890227576974565,519.1516166398263,False,292,73,True
ece30,165861,B,5.890227576974565,534.0591262703889,False,438,73,True
ece30,165861,C,5.890227576974565,472.7011055772712,False,584,73,True
ece30,170396,A,14.144144144144144,669.4005032850564,False,130,33,True
ece30,170396,B,14.144144144144144,713.2318342851013,False,195,33,True
ece30,170396,C,14.144144144144144,698.1845698062468,False,260,33,True
ece30,187017,A,8.328445747800586,589.6839808849355,False,240,60,True
ece30,187017,B,8.328445747800586,570.7799990338862,False,360,60,True
ece30,187017,C,8.328445747800586,1589.1144201316895,False,480,60,True
ece30,187020,A,8.290598290598291,237.95968557962973,False,247,62,True
ece30,187020,B,8.290598290598291,232.755024709062,False,371,62,True
ece30,187020,C,8.290598290598291,361.71961176014406,False,495,62,True
ece30,187024,A,7.96169630642955,338.25320221887296,False,258,64,True
ece30,187024,B,7.96169630642955,343.780750061378,False,387,64,True
ece30,187024,C,7.96169630642955,310.4451472980361,False,516,64,True
ece30,189647,A,7.452991452991453,1468.2953942195556,False,234,58,True
ece30,189647,B,7.452991452991453,1481.6054670045955,False,351,58,True
ece30,189647,C,7.452991452991453,1474.941195242757,False,468,58,True
ece30,189651,A,7.194719471947194,1368.7225248727761,False,242,61,True
ece30,189651,B,7.194719471947194,1522.2631544646729,False,364,60,True
ece30,189651,C,7.194719471947194,1523.1223495158526,False,485,61,True
ece30,195264,A,6.818181818181818,1246.2794189668728,False,310,77,True
ece30,195264,B,6.818181818181818,1046.2202388647183,False,465,77,True
ece30,195264,C,6.818181818181818,910.3674675186891,False,620,77,True
ece30,195267,A,6.869047619047619,1370.1376870131692,False,312,78,True
ece30,195267,B,6.869047619047619,1209.2230858519654,False,468,78,True
ece30,195267,C,6.869047619047619,1086.967681509577,False,624,78,True
ece30,195273,A,6.856465005931198,1543.0951741600297,False,312,79,True
ece30,195273,B,6.856465005931198,1379.7280559465735,False,469,78,True
ece30,195273,C,6.856465005931198,1279.5547839550281,False,625,78,True
ece30,195638,A,6.768377253814147,811.9607195918251,False,281,71,True
ece30,195638,B,6.768377253814147,759.0533940602488,False,422,70,True
ece30,195638,C,6.768377253814147,659.3634118729972,False,563,70,True
ece30,195647,A,7.149253731343284,1137.15900093155,False,267,67,True
ece30,195647,B,7.149253731343284,1126.6264101665188,False,401,67,True
ece30,195647,C,7.149253731343284,1184.8802390803746,False,535,67,True
ece30,195650,A,6.648426812585499,1107.8985249751106,False,286,72,True
ece30,195650,B,6.648426812585499,925.1392776638338,False,430,71,True
ece30,195650,C,6.648426812585499,816.4926565397865,False,573,72,True
ece30,195655,A,7.100591715976331,819.0722746461493,False,269,68,True
ece30,195655,B,7.100591715976331,676.8691501713582,False,404,67,True
ece30,195655,C,7.100591715976331,586.5830478428677,False,539,67,True
ece31,160715,A,5.884665792922673,674.9660329481798,False,291,73,True
ece31,160715,B,5.884665792922673,815.3386534637443,False,437,73,True
ece31,160715,C,5.884665792922673,785.2472301074359,False,583,73,True
ece31,160720,A,5.884665792922673,680.5152805666163,False,292,73,True
ece31,160720,B,5.884665792922673,815.7361856393591,False,438,72,True
ece31,160720,C,5.884665792922673,782.8365708751455,False,584,73,True
ece31,161138,A,9.973614775725594,133.93316460067823,False,152,38,True
ece31,161138,B,9.973614775725594,125.9935804406846,False,228,38,True
ece31,161138,C,9.973614775725594,140.00789989100366,False,304,38,True
ece31,165022,A,5.876840696117805,714.6706441249775,False,292,73,True
ece31,165022,B,5.876840696117805,773.2479654881834,False,438,72,True
ece31,165022,C,5.876840696117805,716.9685811151542,False,584,73,True
ece31,165028,A,5.898123324396783,595.4223648830572,False,292,73,True
ece31,165028,B,5.898123324396783,497.4324266678665,False,438,72,True
ece31,165028,C,5.898123324396783,474.2028420160584,False,584,73,True
ece31,165042,A,5.8533333333333335,642.7426891933211,False,293,73,True
ece31,165042,B,5.8533333333333335,612.0499783959167,False,439,74,True
ece31,165042,C,5.8533333333333335,546.2499203521428,False,586,73,True
ece31,165861,A,5.890227576974565,546.3781563390958,False,292,73,True
ece31,165861,B,5.890227576974565,554.3876146015191,False,438,73,True
ece31,165861,C,5.890227576974565,489.39190634022,False,584,73,True
ece31,170396,A,14.144144144144144,758.9925869637395,False,130,33,True
ece31,170396,B,14.144144144144144,813.6200926641441,False,195,33,True
ece31,170396,C,14.144144144144144,801.319778661012,False,260,33,True
ece31,187017,A,8.328445747800586,493.41306650428,False,240,60,True
ece31,187017,B,8.328445747800586,429.81792599665715,False,360,60,True
ece31,187017,C,8.328445747800586,1262.2697519500898,False,480,60,True
ece31,187020,A,8.290598290598291,201.69214773862643,False,247,62,True
ece31,187020,B,8.290598290598291,188.5198854388444,False,371,62,True
ece31,187020,C,8.290598290598291,283.5593034647251,False,495,62,True
ece31,187024,A,7.96169630642955,287.31389851137874,False,258,64,True
ece31,187024,B,7.96169630642955,308.2406901360653,False,387,64,True
ece31,187024,C,7.96169630642955,283.0323869818456,False,516,64,True
ece31,189647,A,7.452991452991453,1257.3819537389447,False,234,58,True
ece31,189647,B,7.452991452991453,1261.9687428881614,False,351,58,True
ece31,189647,C,7.452991452991453,1254.8138863236525,False,468,58,True
ece31,189651,A,7.194719471947194,1168.2018640830306,False,242,61,True
ece31,189651,B,7.194719471947194,1334.6285651560434,False,364,60,True
ece31,189651,C,7.194719471947194,1359.1472947949926,False,485,61,True
ece31,195264,A,6.818181818181818,1018.1081360741276,False,310,77,True
ece31,195264,B,6.818181818181818,852.9101257123685,False,465,77,True
ece31,195264,C,6.818181818181818,741.7892741635861,False,620,77,True
ece31,195267,A,6.869047619047619,1084.5254332200423,False,312,78,True
ece31,195267,B,6.869047619047619,953.1788265133066,False,468,78,True
ece31,195267,C,6.869047619047619,855.3176439225335,False,624,78,True
ece31,195273,A,6.856465005931198,1205.41431788032,False,312,79,True
ece31,195273,B,6.856465005931198,1076.1798824980838,False,469,78,True
ece31,195273,C,6.856465005931198,996.5397166527985,False,625,78,True
ece31,195638,A,6.768377253814147,703.6582454106012,False,281,71,True
ece31,195638,B,6.768377253814147,634.5408122519055,False,422,70,True
ece31,195638,C,6.768377253814147,552.7596222883426,False,563,70,True
ece31,195647,A,7.149253731343284,872.9597176646869,False,267,67,True
ece31,195647,B,7.149253731343284,936.6798804407406,False,401,67,True
ece31,195647,C,7.149253731343284,936.2792324302235,False,535,67,True
ece31,195650,A,6.648426812585499,976.8517577311575,False,286,72,True
ece31,195650,B,6.648426812585499,805.2830779493995,False,430,71,True
ece31,195650,C,6.648426812585499,702.0049988708666,False,573,72,True
ece31,195655,A,7.100591715976331,689.0013681985766,False,269,68,True
ece31,195655,B,7.100591715976331,567.418597624943,False,404,67,True
ece31,195655,C,7.100591715976331,491.8426279516025,False,539,67,True
ece32,160715,A,5.884665792922673,664.8599754324803,False,291,73,True
ece32,160715,B,5.884665792922673,780.9018112907058,False,437,73,True
ece32,160715,C,5.884665792922673,744.9587948281028,False,583,73,True
ece32,160720,A,5.884665792922673,671.833712211901,False,292,73,True
ece32,160720,B,5.884665792922673,781.7666036691895,False,438,72,True
ece32,160720,C,5.884665792922673,746.9646755574793,False,584,73,True
ece32,161138,A,9.973614775725594,132.57727134300583,False,152,38,True
ece32,161138,B,9.973614775725594,127.25323589759918,False,228,38,True
ece32,161138,C,9.973614775725594,137.80280065180457,False,304,38,True
ece32,165022,A,5.876840696117805,713.0788869633218,False,292,73,True
ece32,165022,B,5.876840696117805,773.0174779869359,False,438,72,True
ece32,165022,C,5.876840696117805,717.6221508576948,False,584,73,True
ece32,165028,A,5.898123324396783,591.4558095200694,False,292,73,True
ece32,165028,B,5.898123324396783,494.0284568215329,False,438,72,True
ece32,165028,C,5.898123324396783,471.0444522905124,False,584,73,True
ece32,165042,A,5.8533333333333335,630.2190429434037,False,293,73,True
ece32,165042,B,5.8533333333333335,594.2786725681573,False,439,74,True
ece32,165042,C,5.8533333333333335,524.9825674228437,False,586,73,True
ece32,165861,A,5.890227576974565,562.0297876049282,False,292,73,True
ece32,165861,B,5.890227576974565,559.7254880297044,False,438,73,True
ece32,165861,C,5.890227576974565,492.25965738880177,False,584,73,True
ece32,170396,A,14.144144144144144,819.4530099462396,False,130,33,True
ece32,170396,B,14.144144144144144,885.773828100287,False,195,33,True
ece32,170396,C,14.144144144144144,874.9832669023483,False,260,33,True
ece32,187017,A,8.328445747800586,541.3053295068909,False,240,60,True
ece32,187017,B,8.328445747800586,462.77000211952264,False,360,60,True
ece32,187017,C,8.328445747800586,1262.9325738983096,False,480,60,True
ece32,187020,A,8.290598290598291,226.9042655603286,False,247,62,True
ece32,187020,B,8.290598290598291,205.4811934234136,False,371,62,True
ece32,187020,C,8.290598290598291,292.32845757288464,False,495,62,True
ece32,187024,A,7.96169630642955,322.73306736985217,False,258,64,True
ece32,187024,B,7.96169630642955,336.9473958607386,False,387,64,True
ece32,187024,C,7.96169630642955,318.5762005045993,False,516,64,True
ece32,189647,A,7.452991452991453,1361.2125963234935,False,234,58,True
ece32,189647,B,7.452991452991453,1369.3209929356603,False,351,58,True
ece32,189647,C,7.452991452991453,1378.4339272556235,False,468,58,True
ece32,189651,A,7.194719471947194,1262.7656228044284,False,242,61,True
ece32,189651,B,7.194719471947194,1471.084893943881,False,364,60,True
ece32,189651,C,7.194719471947194,1546.9830251647686,False,485,61,True
ece32,195264,A,6.818181818181818,1106.824946294069,False,310,77,True
ece32,195264,B,6.818181818181818,925.3272814147741,False,465,77,True
ece32,195264,C,6.818181818181818,805.0054795067866,False,620,77,True
ece32,195267,A,6.869047619047619,1148.4757409706767,False,312,78,True
ece32,195267,B,6.869047619047619,1012.3347306983859,False,468,78,True
ece32,195267,C,6.869047619047619,906.4921473797978,False,624,78,True
ece32,195273,A,6.856465005931198,1281.2482250533867,False,312,79,True
ece32,195273,B,6.856465005931198,1145.6249503086578,False,469,78,True
ece32,195273,C,6.856465005931198,1059.1210125555829,False,625,78,True
ece32,195638,A,6.768377253814147,808.4973714157281,False,281,71,True
ece32,195638,B,6.768377253814147,710.4045733719462,False,422,70,True
ece32,195638,C,6.768377253814147,622.0157166280894,False,563,70,True
ece32,195647,A,7.149253731343284,978.7353619995777,False,267,67,True
ece32,195647,B,7.149253731343284,943.3247870461156,False,401,67,True
ece32,195647,C,7.149253731343284,878.9921591584589,False,535,67,True
ece32,195650,A,6.648426812585499,1125.0748611844351,False,286,72,True
ece32,195650,B,6.648426812585499,924.8352455675725,False,430,71,True
ece32,195650,C,6.648426812585499,803.8992984962136,False,573,72,True
ece32,195655,A,7.100591715976331,763.2848628869314,False,269,68,True
ece32,195655,B,7.100591715976331,626.7483171296049,False,404,67,True
ece32,195655,C,7.100591715976331,543.4954464462769,False,539,67,True
ece33,160715,A,5.884665792922673,687.0012929107071,False,291,73,True
ece33,160715,B,5.884665792922673,774.5604746935953,False,437,73,True
ece33,160715,C,5.884665792922673,717.9704052573873,False,583,73,True
ece33,160720,A,5.884665792922673,691.2795734938709,False,292,73,True
ece33,160720,B,5.884665792922673,773.8825211680539,False,438,72,True
ece33,160720,C,5.884665792922673,732.6193186170133,False,584,73,True
ece33,161138,A,9.973614775725594,111.10377896243651,False,152,38,True
ece33,161138,B,9.973614775725594,106.97865279295527,False,228,38,True
ece33,161138,C,9.973614775725594,119.5232254767058,False,304,38,True
ece33,165022,A,5.876840696117805,821.1174489948155,False,292,73,True
ece33,165022,B,5.876840696117805,877.1036253464994,False,438,72,True
ece33,165022,C,5.876840696117805,795.5455712146754,False,584,73,True
ece33,165028,A,5.898123324396783,667.53021987521,False,292,73,True
ece33,165028,B,5.898123324396783,554.5260902536853,False,438,72,True
ece33,165028,C,5.898123324396783,528.4491533856428,False,584,73,True
ece33,165042,A,5.8533333333333335,681.5047623489137,False,293,73,True
ece33,165042,B,5.8533333333333335,659.120335091733,False,439,74,True
ece33,165042,C,5.8533333333333335,576.9176461690164,False,586,73,True
ece33,165861,A,5.890227576974565,641.0753914995573,False,292,73,True
ece33,165861,B,5.890227576974565,631.6058436632132,False,438,73,True
ece33,165861,C,5.890227576974565,552.8669450401328,False,584,73,True
ece33,170396,A,14.144144144144144,900.8171532979925,False,130,33,True
ece33,170396,B,14.144144144144144,963.535853117591,False,195,33,True
ece33,170396,C,14.144144144144144,939.6656097205012,False,260,33,True
ece33,187017,A,8.328445747800586,6166.664734486638,False,240,60,True
ece33,187017,B,8.328445747800586,5223.41565688573,False,360,60,True
ece33,187017,C,8.328445747800586,10243.461118732273,False,480,60,True
ece33,187020,A,8.290598290598291,2781.3611338954656,False,247,62,True
ece33,187020,B,8.290598290598291,2521.7835192988196,False,371,62,True
ece33,187020,C,8.290598290598291,3005.8135343333106,False,495,62,True
ece33,187024,A,7.96169630642955,3337.446354567472,False,258,64,True
